4001955,"translation job- IPS- Arabic > English-553 Word","2019-05-28","2019-05-28",553,"Paid","",3000975,517,339,716,"Completed",8000496,"2019-05-28 11:56:55",138.25,1000029,"2019-10-28"
4001956,"English into Chinese-Mandarin","2019-05-23","2019-05-28",6692.6,"Paid","",3000977,518,339,716,"Completed",8000498,"2019-05-28 12:32:39",334.63,1000029,"2019-10-29"
4001957,"Test 5 Languages ","2019-05-23","2019-05-24",260,"Paid","",3000978,517,339,716,"Completed",8000451,"2019-05-29 11:21:57",65,1000029,"2019-06-27"
4001958,"Test 5 Languages -Arabic-Review","2019-05-25","2019-05-25",260,"Paid","",3000978,508,339,716,"Completed",8000440,"2019-05-29 11:28:06",20.8,1000029,"2019-09-30"
4001959,"Test 5 Languages -Turkish","2019-05-23","2019-05-24",260,"Paid","",3000979,519,339,700,"Completed",8000054,"2019-05-29 11:33:46",13,1000029,"2019-08-19"
4001960,"Test 5 Languages-Somali ","2019-05-23","2019-05-24",260,"Paid","",3000980,517,339,716,"Completed",8000480,"2019-05-29 11:36:00",18.2,1000029,"2019-06-23"
4001961,"Test 5 Languages-Somali-Review","2019-05-28","2019-05-29",260,"Paid","",3000980,508,339,716,"Completed",8000131,"2019-05-29 11:36:51",7.8,1000029,"2019-06-25"
4001962,"Test 5 Languages -Farsi","2019-05-24","2019-05-25",260,"Paid","",3000981,517,339,716,"Completed",8000133,"2019-05-29 11:40:56",13,1000029,"2019-09-04"
4001963,"Test 5 Languages -Farsi-Review","2019-05-25","2019-05-26",260,"Paid","",3000981,512,339,716,"Completed",8000057,"2019-05-29 11:44:27",2.6,1000029,"2020-01-30"
4001965,"A800.950/ German > Arabic","2019-05-23","2019-05-29",6950,"Paid","",3000982,517,339,700,"Completed",8000059,"2019-05-30 10:44:00",3475,1000029,"2019-08-24"
4001966,"reviewer 1-Seheel Ta2eh-81739word-Gehad Abdella","2019-05-28","2019-06-28",81739,"Paid","",3000921,508,339,716,"Completed",8000448,"2019-05-30 11:53:04",16347.8,1000029,"2019-08-24"
4001967,"Reviewer 1-Wgooh Mo2kath-26685Word-Hind Yazeed","2019-05-29","2019-06-20",26685,"Paid","",3000921,508,339,716,"Completed",8000046,"2019-05-30 11:56:20",4803.3,1000029,"2019-09-30"
4001968,"Test 5 Languages -260 Word-English > Thai","2019-05-28","2019-05-28",260,"Paid","",3000983,517,339,716,"Completed",8000272,"2019-05-30 12:00:26",7.8,1000029,"2019-10-25"
4001969,"Test 5 Languages -260 Word-English > Thai-Review","2019-05-28","2019-05-28",260,"Paid","",3000983,508,339,716,"Completed",8000274,"2019-05-30 12:03:05",7.8,1000029,"2019-09-04"
4001970,"Cover-Janah- 415Word-Gehad Abella","2019-05-24","2019-05-25",415,"Paid","",3000804,517,339,716,"Completed",8000448,"2019-05-30 12:12:14",145.25,1000029,"2019-08-24"
4001971,"Cover-Anfas -393 Word-Ahmed Hossam","2019-05-24","2019-05-25",393,"Paid","",3000804,517,339,716,"Completed",8000441,"2019-05-30 12:14:02",117.9,1000029,"2019-08-24"
4001972,"Cover-Bari-425 Word-Manar Atef","2019-05-24","2019-05-25",425,"Paid","",3000804,517,339,716,"Completed",8000452,"2019-05-30 12:15:26",110.5,1000029,"2020-07-24"
4001973,"Cover-La Mmaa-430 Word-Mai Ahmed","2019-05-24","2019-05-25",430,"Paid","",3000804,517,339,716,"Completed",8000446,"2019-05-30 12:16:45",150.5,1000029,"2019-08-24"
4001974,"Cover-Nazf-385 Word-Hamada","2019-05-24","2019-05-25",385,"Paid","",3000804,517,339,716,"Completed",8000444,"2019-05-30 12:18:28",84.7,1000029,"2021-08-19"
4001975,"Review-Cover-2048 Word-Ayten Khalifa","2019-05-26","2019-05-27",2048,"Paid","",3000804,508,339,716,"Completed",8000177,"2019-05-30 12:20:08",307.2,1000029,"2019-09-30"
4001976,"Translation job-1869 Word -3 Files-Urdu","2019-05-29","2019-05-31",1869,"Paid","",3000985,518,339,716,"Completed",8000423,"2019-05-30 12:29:54",130.83,1000029,"2020-05-08"
4001977,"Translation job-1869 Word -3 Files-Punjabi","2019-05-29","2019-05-31",1869,"Paid","",3000986,518,339,716,"Completed",8000423,"2019-05-30 12:31:40",112.14,1000029,"2020-05-08"
4001978,"Translation job-1869 Word -3 Files-Gujarti","2019-05-29","2019-05-31",1869,"Paid","",3000987,518,339,716,"Completed",8000423,"2019-05-30 12:40:20",130.83,1000029,"2020-05-08"
4001979," Translation job- English > Arabic-1869 Word-3 files","2019-05-29","2019-05-31",1869,"Paid","",3000988,517,339,716,"Completed",8000216,"2019-05-30 13:50:46",747.6,1000029,"2019-08-24"
4001981," Translation job- English > Arabic-1869 Word-3 files-Review","2019-05-30","2019-06-01",1869,"Paid","",3000988,508,339,716,"Completed",8000451,"2019-05-30 13:51:47",233.625,1000029,"2019-06-27"
4001982,"NO.8897- English > Twi","2019-05-30","2019-06-01",2937,"Paid","",3000989,517,339,716,"Completed",8000377,"2019-05-31 14:52:05",146.85,1000029,"2019-07-15"
4001983,"NO.8897- English > Twi-Review","2019-06-01","2019-06-02",2937,"Paid","",3000989,508,339,716,"Completed",8000491,"2019-05-31 14:53:08",58.74,1000029,"2019-09-04"
4001984,"Translation Job-English > Arabic -6394","2019-05-31","2019-06-03",6394,"Paid","",3000990,517,339,716,"Completed",8000448,"2019-05-31 15:02:14",1598.5,1000029,"2019-08-24"
4001985,"LP1905RE08","2019-05-31","2019-06-02",1397,"Paid","",3000991,517,339,716,"Completed",8000451,"2019-05-31 15:04:07",349.25,1000029,"2019-06-27"
4001986,"Task-English > Arabic -610 Word","2019-05-31","2019-06-01",610,"Paid","",3000992,517,339,716,"Completed",8000447,"2019-06-03 11:49:06",183,1000029,"2019-08-24"
4001987,"Task-English > Arabic -610 Word-Review","2019-06-02","2019-06-03",610,"Paid","",3000992,508,339,716,"Completed",8000440,"2019-06-03 11:50:00",48.8,1000029,"2019-09-30"
4001988,"Proofreading Job- English > Korean-228 word","2019-06-03","2019-06-03",228,"Not Paid","",3000993,512,339,716,"Completed",8000422,"2019-06-03 13:04:27",4.56,1000029,NULL
4001989,"Wegooh mo2aktah-5056word-Mustafa khaled","2019-06-03","2019-06-14",5056,"Paid","",3000921,517,339,716,"Completed",8000453,"2019-06-04 11:45:44",1617.92,1000029,"2019-06-21"
4001990,"JK1906RE01","2019-06-04","2019-06-04",22,"Paid","",3000994,517,339,716,"Completed",8000447,"2019-06-04 12:45:46",6.6,1000029,"2019-08-24"
4001991,"translation job- English > Hindi-1869 word","2019-06-03","2019-06-04",1869,"Paid","",3000995,518,339,716,"Completed",8000423,"2019-06-04 12:55:03",112.14,1000029,"2020-05-08"
4001992,"Translation Job-English > Arabic -6394- Review","2019-06-02","2019-06-03",6394,"Paid","",3000990,508,339,716,"Completed",8000453,"2019-06-10 13:23:03",1150.92,1000029,"2019-06-21"
4001993,"GTS Main Commercial Registration","2019-06-10","2019-06-10",172,"Paid","",3001000,517,339,716,"Completed",8000051,"2019-06-11 07:50:29",51.6,1000009,"2020-01-10"
4001994,"P/2019/4695 Icelandic translation and proofreading","2019-06-11","2019-06-12",114,"Paid","",3001002,517,339,716,"Completed",8000366,"2019-06-11 12:26:43",9.12,1000029,"2019-06-17"
4001995,"24310993-29016585","2019-06-11","2019-06-11",150,"Paid","",3001003,517,339,716,"Completed",8000149,"2019-06-11 14:06:29",13,1000009,"2019-08-12"
4001996,"14534 - English > Twi- 1318 Word","2019-06-11","2019-06-11",1318,"Paid","",3001005,517,339,716,"Completed",8000491,"2019-06-12 10:26:47",65.9,1000029,"2019-09-04"
4001997,"14534 - English > Twi- 1318 Word-Review","2019-06-12","2019-06-12",1318,"Paid","",3001005,512,339,716,"Completed",8000377,"2019-06-12 10:29:45",52.72,1000029,"2019-07-15"
4001998," A100.2497-German > Arabic","2019-06-11","2019-06-12",55,"Paid","",3001006,517,339,700,"Completed",8000059,"2019-06-12 10:37:13",27.5,1000029,"2019-08-24"
4001999,"LP1906RE02","2019-06-11","2019-06-13",2388,"Paid","",3001007,517,339,716,"Completed",8000216,"2019-06-12 10:47:50",955.2,1000029,"2019-08-24"
4002000,"Translation-Shahd Al Maqabr Novel-Part 1 -Mustafa Khaled","2019-06-10","2019-06-25",39306,"Paid","",3001008,517,339,716,"Completed",8000453,"2019-06-12 13:11:22",12577.92,1000029,"2019-09-30"
4002001,"Transaltion-Shahd Al Maqabr Novel-Part 2-Sara Alaa","2019-06-10","2019-06-25",37348,"Paid","",3001008,517,339,716,"Completed",8000451,"2019-06-12 13:12:45",9337,1000029,"2019-09-30"
4002002,"Revision-Shahd Al Maqabr Novel-Ayten Khalifa","2019-06-10","2019-06-30",76654,"Paid","",3001008,508,339,716,"Completed",8000177,"2019-06-12 13:13:53",11498.1,1000029,"2019-09-30"
4002003,"Translation-Safr Amal Al Mnsyen Novel-Part 1 -Mariam Soliman","2019-06-10","2019-06-27",33930,"Paid","",3001009,517,339,716,"Completed",8000447,"2019-06-12 13:17:51",10179,1000029,"2019-08-24"
4002004,"Translation-Safr Amal Al Mnsyen Novel-Part 2-Mai Ahmed ","2019-06-10","2019-06-27",31555,"Paid","",3001009,517,339,716,"Completed",8000446,"2019-06-12 13:19:05",11044.25,1000029,"2019-08-24"
4002005,"Revision-Safr Amal Al Mnsyen Novel-Hind Yazeed ","2019-06-10","2019-06-30",39462,"Paid","",3001009,508,339,716,"Completed",8000046,"2019-06-12 13:20:26",7103.16,1000029,"2019-09-30"
4002006,"VCFO profile","2019-04-10","2019-04-10",3292,"Paid","",3001011,508,339,700,"Completed",8000052,"2019-06-12 14:22:55",823,1000009,"2019-06-17"
4002007,"142711-English > Canadian French","2019-06-12","2019-06-12",23128,"Not Paid","",3001012,517,339,716,"Completed",8000501,"2019-06-12 14:27:59",1850.24,1000029,NULL
4002008,"VCFO profile","2019-04-13","2019-04-15",3160,"Paid","",3001013,517,339,716,"Completed",8000216,"2019-06-12 14:31:16",1264,1000009,"2019-08-24"
4002009,"376.1769","2019-06-12","2019-06-12",168,"Paid","",3001014,517,339,716,"Completed",8000502,"2019-06-12 14:38:13",15,1000029,"2019-08-20"
4002010,"444427/49515","2019-06-12","2019-06-12",147,"Paid","",3001015,517,339,716,"Completed",8000115,"2019-06-12 14:40:35",7.35,1000029,"2019-06-13"
4002011,"Strelia - German into Dutch_1603 words","2019-06-12","2019-06-12",1603,"Paid","",3001016,517,339,716,"Completed",8000500,"2019-06-12 14:54:17",96.18,1000029,"2019-07-30"
4002012,"RETRSW-35","2019-04-08","2019-04-08",3292,"Paid","",3001017,512,339,716,"Completed",8000182,"2019-06-12 15:13:36",49,1000009,"2020-04-03"
4002013,"LP1906RE03","2019-06-12","2019-06-16",3050,"Paid","",3001018,517,339,716,"Completed",8000216,"2019-06-12 16:56:41",1220,1000029,"2019-08-24"
4002014,"Q2019060126-EN>ZH","2019-06-12","2019-06-13",7032,"Paid","",3001019,518,339,716,"Completed",8000498,"2019-06-13 11:06:10",395.97,1000029,"2019-10-29"
4002015,"49523","2019-04-25","2019-04-26",1513,"Paid","",3000937,508,339,716,"Completed",8000115,"2019-06-13 16:05:06",37.825,1000009,"2019-06-13"
4002016,"LP1906RE04","2019-06-14","2019-06-14",117,"Paid","",3001020,517,339,716,"Completed",8000453,"2019-06-14 16:40:30",37.44,1000029,"2019-06-21"
4002017,"P/2019/4838/10/1 - Post Artwork Check [EN-GB > IS]","2019-06-14","2019-06-15",2,"Paid","",3001021,508,341,703,"Completed",8000366,"2019-06-14 16:43:33",4,1000029,"2019-06-17"
4002018,"P/2019/1987 - Guidance Document","2019-04-02","2019-04-02",5973,"Paid","",3001022,512,339,716,"Completed",8000366,"2019-06-17 11:20:49",89.595,1000029,"2019-11-25"
4002019,"213037- New Task 119 words into Icelandic","2019-04-29","2019-04-29",119,"Paid","",3001023,517,339,716,"Completed",8000366,"2019-06-17 12:15:06",9.52,1000029,"2019-11-25"
4002020,"SGSCO Job: P/2019/4920/10/1 - Post Artwork Check [EN-GB » IS]","2019-06-18","2019-06-19",2,"Paid","",3001024,508,341,703,"Completed",8000366,"2019-06-18 11:49:08",4,1000029,"2019-11-25"
4002021,"Transcription -Translate motul videos-English > Arabic","2019-06-14","2019-06-18",336,"Paid","",3001025,521,339,716,"Completed",8000447,"2019-06-18 13:46:48",124.32,1000029,"2019-08-24"
4002022,"Transcription -Translate motul videos-English > Arabic-Review","2019-06-16","2019-06-18",336,"Paid","",3001026,508,339,716,"Completed",8000453,"2019-06-18 13:55:44",60.48,1000029,"2019-06-21"
4002023,"LP1906RE03-DTP","2019-06-19","2019-06-19",7,"Paid","",3001027,504,335,716,"Completed",8000516,"2019-06-19 12:23:21",140,1000029,"2020-02-20"
4002024,"Russian>Czech translation task-264 Words","2019-06-19","2019-06-20",264,"Paid","",3001028,518,339,716,"Completed",8000517,"2019-06-19 16:18:14",18.48,1000029,"2019-11-19"
4002025,"LP1906RE05","2019-06-19","2019-06-20",1541,"Paid","",3001029,517,339,716,"Completed",8000216,"2019-06-20 15:31:22",616.4,1000029,"2019-08-24"
4002026,"LP1906RE06","2019-06-20","2019-06-23",2497,"Paid","",3001030,517,339,716,"Completed",8000216,"2019-06-20 15:35:03",998.8,1000029,"2019-08-24"
4002027,"Translation of Bostik 69","2019-06-20","2019-06-21",566,"Paid","",3001031,517,339,700,"Completed",8000065,"2019-06-24 12:35:28",113.2,1000029,"2019-08-22"
4002028,"Translation of Bostik 69-Review","2019-06-21","2019-06-21",566,"Paid","",3001031,508,339,716,"Completed",8000216,"2019-06-24 12:36:38",141.5,1000029,"2019-08-24"
4002029,"Translation- Czech > English-210 words ","2019-06-24","2019-06-24",210,"Paid","",3001033,518,339,716,"Completed",8000517,"2019-06-24 13:06:21",22.05,1000029,"2019-11-19"
4002030,"Press release translation ","2019-06-20","2019-06-21",608,"Paid","",3001034,517,339,716,"Completed",8000496,"2019-06-24 13:41:26",152,1000029,"2019-10-28"
4002031,"Press release translation -Review","2019-06-21","2019-06-21",608,"Paid","",3001034,508,339,716,"Completed",8000452,"2019-06-24 13:43:44",79.04,1000029,"2019-07-02"
4002032,"TestEnglisg > swahili - 604 Words","2019-03-21","2019-03-21",604,"Paid","",3000877,517,339,716,"Completed",8000131,"2019-06-24 17:12:12",36.24,1000029,"2019-06-25"
4002033,"LP1906RE07","2019-06-20","2019-06-23",1845,"Paid","",3001032,517,339,716,"Completed",8000380,"2019-06-25 12:59:56",369,1000029,"2020-06-12"
4002035,"Translation from Arabic to English-585 words","2019-06-25","2019-06-25",585,"Paid","",3001036,517,339,700,"Completed",8000065,"2019-06-25 14:23:11",146.25,1000029,"2019-08-22"
4002036,"Translation from Arabic to English-585 words-Review","2019-06-26","2019-06-26",585,"Paid","",3001036,508,339,716,"Completed",8000380,"2019-06-25 14:25:14",81.9,1000029,"2020-06-12"
4002037," CH803.5219- German > Arabic","2019-06-25","2019-06-26",124,"Paid","",3001037,517,339,700,"Completed",8000059,"2019-06-26 10:55:13",62,1000029,"2019-08-24"
4002038,"48913_JAS114 | Edit","2019-06-25","2019-06-25",3095,"Paid","",3001038,508,339,716,"Completed",8000524,"2019-06-26 13:26:40",46.425,1000029,"2019-09-05"
4002039,"E280.8689","2019-06-26","2019-06-27",105,"Paid","",3001039,517,339,700,"Completed",8000065,"2019-06-27 10:48:28",26.25,1000029,"2019-08-22"
4002040,"French > English-1859 words","2019-06-26","2019-06-27",1859,"Paid","",3001040,517,339,716,"Completed",8000467,"2019-06-27 11:03:28",111.54,1000029,"2020-03-21"
4002041,"Translation job 24521356-29303045","2019-06-27","2019-06-27",243,"Paid","",3001041,517,339,716,"Completed",8000370,"2019-06-27 13:53:36",9.72,1000029,"2019-09-05"
4002042,"New Task - Job #222011","2019-06-28","2019-06-28",140,"Paid","",3001042,517,339,700,"Completed",8000067,"2019-06-28 13:36:06",9.8,1000029,"2019-09-05"
4002043,"Translation job-English into Arabic-328 words","2019-07-01","2019-07-01",328,"Paid","",3001043,517,339,700,"Completed",8000065,"2019-07-01 12:14:48",82,1000029,"2019-08-22"
4002044,"Translation job-English into Arabic-328 words- Review","2019-07-01","2019-07-02",328,"Paid","",3001043,508,339,716,"Completed",8000496,"2019-07-01 12:21:37",41,1000029,"2019-10-28"
4002045,"Translation job - Dutch > English-272 words","2019-07-01","2019-07-01",272,"Paid","",3001044,517,339,716,"Completed",8000470,"2019-07-01 13:19:23",13.6,1000029,"2019-11-20"
4002046,"Translation job - Dutch > English-272 words-Profreading","2019-07-01","2019-07-01",243,"Paid","",3001044,508,339,716,"Completed",8000182,"2019-07-01 15:11:50",4,1000029,"2020-04-03"
4002047,"A100.2499","2019-06-12","2019-06-13",50,"Paid","",3001004,517,339,716,"Completed",8000472,"2019-07-01 15:39:42",15,1000009,"2019-11-12"
4002048,"Preliminary translation- EN > AR- 1470 words","2019-07-01","2019-07-02",1470,"Paid","",3001045,517,339,716,"Completed",8000216,"2019-07-02 11:30:11",588,1000029,"2019-10-18"
4002049,"Preliminary translation- EN > AR- 1470 words-Review","2019-07-02","2019-07-02",1470,"Paid","",3001045,508,339,716,"Completed",8000380,"2019-07-02 11:33:45",205.8,1000029,"2020-06-12"
4002050,"French > English-1859 words-Review","2019-06-28","2019-06-28",1859,"Paid","",3001040,508,339,716,"Completed",8000543,"2019-07-03 14:25:15",46.475,1000029,"2019-08-26"
4002051,"P-0719-0042-translation of Mini Wireless Speaker Manual into various languages","2019-07-03","2019-07-03",440,"Paid","",3001046,517,339,716,"Completed",8000202,"2019-07-03 16:10:22",26.4,1000029,"2019-08-26"
4002052,"P-0719-0042-translation of Mini Wireless Speaker Manual into various languages-Review","2019-07-04","2019-07-04",440,"Paid","",3001046,508,339,716,"Completed",8000546,"2019-07-04 15:37:17",19.8,1000029,"2019-09-04"
4002053,"P/2019/5311/10/1 - Post Artwork Check [EN-GB » IS]","2019-07-05","2019-07-05",1,"Paid","",3001047,512,341,716,"Completed",8000366,"2019-07-08 11:18:07",2,1000029,"2019-11-25"
4002054,"Translation AR-EN (20195410)","2019-07-08","2019-07-08",697,"Paid","",3001048,517,339,716,"Completed",8000496,"2019-07-08 13:11:05",174.25,1000029,"2019-10-28"
4002055,"Translation AR-EN (20195410)-Review","2019-07-08","2019-07-09",697,"Paid","",3001048,508,339,716,"Completed",8000065,"2019-07-08 13:12:58",87.125,1000029,"2019-08-22"
4002056,"ALC docs - English > Arabic","2019-07-08","2019-07-09",2307,"Paid","",3001049,517,339,716,"Completed",8000440,"2019-07-08 13:18:56",576.75,1000029,"2019-08-24"
4002057,"ALC docs - English > Arabic-Review","2019-07-08","2019-07-09",2307,"Paid","",3001049,508,339,716,"Completed",8000496,"2019-07-08 13:19:45",288.375,1000029,"2019-10-28"
4002058,"Marriage Complaint and Certificate Translation","2019-07-04","2019-07-05",986,"Paid","",3001050,517,339,716,"Completed",8000065,"2019-07-08 15:16:44",246.5,1000029,"2019-08-22"
4002059,"Marriage Complaint and Certificate Translation-Review","2019-07-04","2019-07-05",986,"Paid","",3001050,508,339,716,"Completed",8000496,"2019-07-08 15:20:08",123.25,1000029,"2019-10-28"
4002060,"Translate motul videos- French > Arabic","2019-07-05","2019-07-05",3,"Paid","",3001051,520,340,716,"Completed",8000548,"2019-07-08 16:57:08",90,1000029,"2019-08-22"
4002061,"Translate motul videos- French > Arabic","2019-07-05","2019-07-05",500,"Paid","",3001052,517,339,716,"Completed",8000548,"2019-07-08 17:02:11",150,1000029,"2019-08-22"
4002062,"Translate motul videos- French > Arabic-Review-Abdellah Ahmed","2019-07-06","2019-07-07",500,"Paid","",3001052,517,339,716,"Completed",8000179,"2019-07-08 17:03:43",0.01,1000029,"2020-05-08"
4002063,"P/2019/5473/10/1 - 3 Post Artwork Check [EN-GB > IS]","2019-07-09","2019-07-09",3,"Paid","",3001053,512,341,716,"Completed",8000366,"2019-07-09 13:04:26",6,1000029,"2019-11-25"
4002064,"YP1907RE01-Frasi","2019-07-08","2019-07-09",3941,"Paid","",3001054,519,339,716,"Completed",8000057,"2019-07-09 13:13:28",157.64,1000029,"2020-01-30"
4002065,"YP1907RE01-Frasi-Review","2019-07-09","2019-07-10",3941,"Not Paid","",3001054,508,339,716,"Completed",8000205,"2019-07-09 13:14:16",78.82,1000029,NULL
4002066,"Round 2 -Transcription and Translation video - French > Arabic","2019-07-09","2019-07-10",2.3,"Paid","",3001055,520,340,716,"Completed",8000548,"2019-07-10 11:42:21",69,1000029,"2019-08-22"
4002067,"Round 2 -Transcription and Translation video - French > Arabic","2019-07-09","2019-07-10",220,"Paid","",3001056,517,339,716,"Completed",8000548,"2019-07-10 11:46:37",66,1000029,"2019-08-22"
4002068,"Round 2 -Transcription and Translation video -English>Arabic","2019-07-09","2019-07-10",1.14,"Paid","",3001057,521,340,716,"Completed",8000440,"2019-07-10 11:53:33",28.5,1000029,"2019-08-24"
4002069,"Round 2 -Transcription and Translation video -English> Arabic","2019-07-09","2019-07-10",220,"Paid","",3001058,517,339,716,"Completed",8000440,"2019-07-10 12:15:01",28.5,1000029,"2019-08-24"
4002070,"Round 2 -Transcription and Translation video-English>Arabic -Review","2019-07-10","2019-07-10",220,"Paid","",3001058,508,339,716,"Completed",8000380,"2019-07-10 12:15:47",30.8,1000029,"2020-06-12"
4002071," T-0719-0101-004","2019-07-09","2019-07-09",127,"Paid","",3001059,517,339,716,"Not Started",8000432,"2019-07-10 14:59:14",8.89,1000029,"2019-11-20"
4002072,"Round 2 -Transcription and Translation video - French > Arabic-Review","2019-07-10","2019-07-10",375,"Not Paid","",3001056,508,339,716,"Completed",8000179,"2019-07-10 15:09:37",56.25,1000029,NULL
4002073," T-0719-0101-004","2019-07-09","2019-07-10",127,"Paid","",3001059,508,339,716,"Completed",8000551,"2019-07-10 17:47:00",5.08,1000029,"2019-09-11"
4002074,"Translation - EN>FN-127 words","2019-07-10","2019-07-10",127,"Paid","",3001060,517,339,716,"Completed",8000551,"2019-07-10 17:49:14",11.43,1000029,"2019-09-11"
4002075,"YP1907RE03","2019-07-12","2019-07-12",1110,"Paid","",3001061,517,339,716,"Completed",8000533,"2019-07-15 13:31:33",222,1000029,"2019-09-30"
4002076,"YP1907RE04","2019-07-11","2019-07-14",2463,"Paid","",3001062,517,339,716,"Not Started",8000216,"2019-07-15 13:46:25",985.2,1000029,"2019-10-18"
4002077,"LP1907RE05","2019-07-12","2019-07-14",1418,"Paid","",3001063,517,339,716,"Completed",8000440,"2019-07-15 13:49:48",354.5,1000029,"2019-08-24"
4002078,"Profreading- EL Lehya EL Amrecia","2019-06-20","2019-07-04",42073,"Paid","",3000921,512,339,705,"Completed",8000182,"2019-07-15 14:29:54",1262.19,1000029,"2021-01-18"
4002079,"Profreading-Wgooh Moakata","2019-06-20","2019-07-04",36583,"Paid","",3000921,512,339,705,"Completed",8000182,"2019-07-15 14:31:01",1097.49,1000029,"2020-04-02"
4002080,"Profreading-Loon Akhar l Ghroob","2019-07-01","2019-07-22",95278,"Paid","",3000921,512,339,705,"Completed",8000182,"2019-07-15 14:33:03",2858.34,1000029,"2021-01-18"
4002081,"profreading - Hager","2019-07-04","2019-07-19",91242,"Paid","",3000921,512,339,705,"Completed",8000182,"2019-07-15 14:34:02",2737.26,1000029,"2021-01-18"
4002082,"YP1907RE02","2019-07-11","2019-07-12",1993,"Paid","",3001064,517,339,716,"Completed",8000131,"2019-07-15 14:37:20",119.58,1000029,"2019-08-12"
4002083,"YP1907RE02-Review","2019-07-11","2019-07-12",1993,"Paid","",3001064,508,339,716,"Completed",8000227,"2019-07-15 14:39:44",59.79,1000029,"2019-09-05"
4002084,"P103.7578/Japanese into English","2019-07-15","2019-07-15",82,"Paid","",3001065,517,339,700,"Completed",8000035,"2019-07-15 15:52:00",20,1000029,"2020-02-24"
4002085,"Additional pages for translation _ALC-963 words","2019-07-19","2019-07-20",963,"Paid","",3001067,517,339,716,"Completed",8000440,"2019-07-22 11:27:45",240.75,1000029,"2019-09-30"
4002086,"Additional pages for translation _ALC-963 words-Review","2019-07-21","2019-07-21",963,"Paid","",3001067,508,339,716,"Completed",8000496,"2019-07-22 11:28:40",120.375,1000029,"2019-10-28"
4002087,"Reviewer 2-Safr Amal Al Mnsyen Novel-Gehad Abedllah","2019-07-19","2019-07-26",26020,"Paid","",3001009,508,339,716,"Completed",8000448,"2019-07-22 11:50:52",5204,1000029,"2019-09-30"
4002088,"En>Chinese Macau ( Traditional)-77 Words","2019-07-17","2019-07-18",77,"Paid","",3001066,517,339,716,"Completed",8000553,"2019-07-22 13:38:19",2.695,1000029,"2020-03-21"
4002089," translation of my birth certificate (CT-DMV)","2019-07-19","2019-07-20",153,"Paid","",3001068,519,339,716,"Completed",8000090,"2019-07-22 14:04:39",10.71,1000029,"2019-08-20"
4002090," P/2019/5784","2019-07-22","2019-07-23",110,"Paid","",3001069,519,339,716,"Completed",8000366,"2019-07-24 14:11:49",8.8,1000029,"2019-11-25"
4002091,"YP1907RE06 ","2019-07-24","2019-07-25",1931,"Paid","",3001070,517,339,716,"Completed",8000451,"2019-07-24 16:43:07",482.75,1000029,"2019-09-30"
4002092,"5049710-Translation Services ENAR","2019-07-17","2019-07-18",670,"Paid","",3001071,508,339,716,"Completed",8000533,"2019-07-24 16:48:54",67,1000029,"2019-09-30"
4002093," LUF.1649","2019-07-22","2019-07-23",9437,"Paid","",3001072,517,339,716,"Completed",8000440,"2019-07-26 14:15:27",2359.25,1000029,"2019-09-30"
4002094," LUF.1649-Review","2019-07-23","2019-07-25",9437,"Paid","",3001072,508,339,716,"Completed",8000099,"2019-07-26 14:16:27",2831.1,1000029,"2019-09-30"
4002095,"Italian > English-393 words -Review","2019-07-26","2019-07-29",393,"Paid","",3001073,508,339,720,"Completed",8000558,"2019-07-29 11:38:09",11.79,1000029,"2020-05-09"
4002096,"English > Italian -733 words-2 files-Review","2019-07-26","2019-07-29",733,"Paid","",3001074,508,339,720,"Completed",8000558,"2019-07-29 11:43:23",21.99,1000029,"2020-05-09"
4002097,"Japanese into EN-188 words","2019-07-26","2019-07-27",188,"Paid","",3001076,518,339,700,"Not Started",8000035,"2019-07-29 12:50:29",33,1000029,"2020-02-24"
4002098,"Italian <-> English- estimated 12K-Monica","2019-07-25","2019-07-26",393,"Paid","",3001073,517,339,716,"Completed",8000559,"2019-07-29 13:57:40",23.58,1000029,"2019-09-11"
4002099,"English > Italian -733 words-2 files","2019-07-25","2019-07-26",733,"Paid","",3001074,517,339,716,"Completed",8000559,"2019-07-29 14:03:58",43.98,1000029,"2019-09-11"
4002100,"Task- English > Turkish- 2316 words ","2019-07-29","2019-07-30",2316,"Paid","",3001077,517,339,716,"Completed",8000136,"2019-07-29 14:47:25",115.8,1000029,"2019-11-25"
4002101,"Task- English > Turkish- 2316 words ","2019-07-29","2019-07-30",2316,"Not Paid","",3001077,508,339,716,"Completed",8000283,"2019-07-29 14:50:13",57.9,1000029,NULL
4002102,"Colep Companies House- En>Fr","2019-03-19","2019-03-20",340,"Paid","",3000882,517,339,716,"Completed",8000467,"2019-07-30 11:22:26",20.4,1000009,"2019-07-30"
4002103,"new small requirement German to English- Colep companies house- Thomas","2019-03-19","2019-03-21",720,"Not Paid","",3000890,517,339,716,"Completed",8000473,"2019-07-30 11:27:15",50.4,1000009,NULL
4002104,"German to English translation","2019-03-27","2019-03-28",180,"Paid","",3001078,517,339,716,"Completed",8000477,"2019-07-30 11:48:33",14.4,1000009,"2019-07-30"
4002105,"Task-Urdu into English -ID Card","2019-07-30","2019-07-31",100,"Paid","",3001079,518,339,716,"Completed",8000423,"2019-07-31 14:11:26",7,1000029,"2020-05-08"
4002106,"English > Italian-8999 words","2019-07-26","2019-07-31",8999,"Paid","",3001074,519,339,720,"Completed",8000558,"2019-07-31 16:16:00",899.9,1000029,"2020-05-09"
