710,11632,3000990,2019-06-04 12:22:12
711,11633,3000910,2019-06-04 12:22:33
712,11634,3000961,2019-06-04 12:22:45
713,11635,3000960,2019-06-04 12:23:00
714,11636,3000957,2019-06-04 12:23:11
715,11637,3000954,2019-06-04 12:23:21
716,11638,3000943,2019-06-04 12:23:30
717,11639,3000938,2019-06-04 12:23:45
718,11640,3000904,2019-06-04 12:23:56
719,11641,3000903,2019-06-04 12:24:12
720,11642,3000889,2019-06-04 12:24:21
721,11643,3000868,2019-06-04 12:24:29
722,11644,3000862,2019-06-04 12:24:44
723,11645,3000853,2019-06-04 12:24:58
724,11646,3000849,2019-06-04 12:25:06
725,11647,3000844,2019-06-04 12:25:15
727,11649,3000959,2019-06-04 12:25:53
728,11650,3000944,2019-06-04 12:26:19
729,11651,3000919,2019-06-04 12:26:28
730,11652,3000825,2019-06-04 12:26:38
731,11653,3000824,2019-06-04 12:27:05
732,11654,3000823,2019-06-04 12:27:13
733,11655,3000817,2019-06-04 12:27:22
734,11656,3000778,2019-06-04 12:27:34
735,11657,3000772,2019-06-04 12:27:46
736,11658,3000755,2019-06-04 12:27:54
737,11659,3000929,2019-06-04 12:28:07
738,11660,3000920,2019-06-04 12:28:23
739,11661,3000867,2019-06-04 12:28:34
740,11662,3000858,2019-06-04 12:28:42
741,11663,3000939,2019-06-04 12:28:54
742,11664,3000876,2019-06-04 12:29:05
743,11665,3000855,2019-06-04 12:29:18
744,11666,3000837,2019-06-04 12:29:30
745,11667,3000984,2019-06-04 12:30:02
746,11667,3000985,2019-06-04 12:30:02
747,11667,3000986,2019-06-04 12:30:02
748,11667,3000987,2019-06-04 12:30:02
749,11667,3000988,2019-06-04 12:30:02
750,11668,3000977,2019-06-04 12:30:15
751,11669,3000955,2019-06-04 12:30:34
752,11670,3000861,2019-06-04 12:30:46
753,11671,3000927,2019-06-04 12:31:06
754,11672,3000989,2019-06-04 12:31:36
755,11673,3000970,2019-06-04 12:31:48
756,11674,3000975,2019-06-04 12:32:05
757,11675,3000951,2019-06-04 12:32:19
758,11676,3000942,2019-06-04 12:32:29
759,11677,3000854,2019-06-04 12:32:40
760,11678,3000848,2019-06-04 12:32:49
761,11679,3000843,2019-06-04 12:32:57
762,11680,3000992,2019-06-04 12:33:06
763,11681,3000978,2019-06-04 12:33:24
764,11681,3000979,2019-06-04 12:33:24
765,11681,3000980,2019-06-04 12:33:24
766,11681,3000981,2019-06-04 12:33:24
767,11681,3000983,2019-06-04 12:33:24
768,11682,3000966,2019-06-04 12:33:36
769,11683,3000891,2019-06-04 12:33:59
770,11684,3000993,2019-06-04 12:34:11
771,11685,3000972,2019-06-04 12:34:22
772,11686,3000971,2019-06-04 12:34:34
773,11687,3000965,2019-06-04 12:34:45
774,11688,3000952,2019-06-04 12:34:56
775,11689,3000834,2019-06-04 12:35:12
776,11690,3000833,2019-06-04 12:35:24
777,11691,3000856,2019-06-04 12:35:59
778,11692,3000864,2019-06-04 12:36:18
779,11692,3000866,2019-06-04 12:36:18
780,11693,3000994,2019-06-05 00:36:42
781,11694,3000995,2019-06-05 00:37:18
782,11695,3000958,2019-06-05 00:41:11
783,11696,3000947,2019-06-05 00:41:18
784,11482,3000655,2019-06-05 01:09:01
785,11481,3000635,2019-06-05 01:09:10
786,11480,3000618,2019-06-05 01:09:20
787,11697,3000996,2019-06-10 12:06:27
788,11698,3000997,2019-06-10 12:07:13
789,11699,3000998,2019-06-10 12:07:54
790,11700,3000999,2019-06-10 14:02:14
791,11562,3000786,2019-06-11 08:09:08
792,11701,3001011,2019-06-13 11:21:09
793,11701,3001013,2019-06-13 11:21:09
794,11701,3001017,2019-06-13 11:21:09
795,11702,3001000,2019-06-17 10:58:16
796,11703,3001032,2019-07-13 03:15:30
797,11704,3001030,2019-07-13 03:15:41
798,11705,3001029,2019-07-13 03:15:51
799,11706,3001020,2019-07-13 03:16:03
800,11707,3001018,2019-07-13 03:16:18
801,11707,3001027,2019-07-13 03:16:18
802,11708,3001007,2019-07-13 03:16:29
803,11709,3001004,2019-07-13 03:18:51
804,11710,3001006,2019-07-13 03:19:02
805,11711,3001014,2019-07-13 03:19:12
806,11712,3001039,2019-07-13 03:19:23
807,11713,3001015,2019-07-13 03:23:32
808,11714,3001038,2019-07-13 03:23:49
809,11715,3001012,2019-07-13 03:24:06
810,11716,3001040,2019-07-13 03:24:21
811,11717,3001025,2019-07-13 03:24:51
812,11717,3001026,2019-07-13 03:24:51
813,11718,3001051,2019-07-13 03:25:06
814,11718,3001052,2019-07-13 03:25:06
815,11719,3001055,2019-07-13 03:25:37
816,11719,3001056,2019-07-13 03:25:37
817,11719,3001057,2019-07-13 03:25:37
818,11719,3001058,2019-07-13 03:25:37
819,11720,3001019,2019-07-13 03:25:54
820,11721,3001048,2019-07-13 03:26:12
821,11722,3001049,2019-07-13 03:26:30
822,11723,3001002,2019-07-13 03:26:59
823,11724,3001021,2019-07-13 03:27:09
824,11725,3001022,2019-07-13 03:27:21
825,11726,3001024,2019-07-13 03:27:34
826,11727,3001047,2019-07-13 03:27:50
827,11728,3001053,2019-07-13 03:28:03
828,11729,3001008,2019-07-13 03:28:32
829,11729,3001009,2019-07-13 03:28:32
830,11730,3001046,2019-07-13 03:28:48
831,11731,3001059,2019-07-13 03:29:00
832,11732,3001060,2019-07-13 03:29:13
833,11733,3001044,2019-07-13 03:29:26
834,11734,3001050,2019-07-13 03:29:46
835,11735,3001034,2019-07-13 03:30:00
837,11737,3001005,2019-07-13 03:30:34
838,11738,3001043,2019-07-13 03:30:54
839,11739,3001045,2019-07-13 03:31:05
840,11740,3001036,2019-07-13 03:31:21
841,11741,3001028,2019-07-13 03:31:40
842,11742,3001033,2019-07-13 03:31:55
843,11743,3001037,2019-07-13 03:32:12
844,11744,3001023,2019-07-13 03:32:29
845,11745,3001042,2019-07-13 03:32:50
846,11746,3001031,2019-07-13 03:33:06
847,11747,3000032,2019-08-03 21:53:21
848,11748,3001054,2019-08-27 14:12:48
849,11749,3001064,2019-08-27 14:13:05
850,11750,3001061,2019-08-27 14:13:17
851,11751,3001062,2019-08-27 14:13:29
852,11752,3001063,2019-08-27 14:13:38
853,11753,3001070,2019-08-27 14:13:50
854,11754,3001081,2019-08-27 14:14:01
855,11755,3001085,2019-08-27 14:14:14
856,11756,3001086,2019-08-27 14:14:26
857,11757,3001095,2019-08-27 14:14:37
858,11758,3001099,2019-08-27 14:14:49
859,11759,3001100,2019-08-27 14:15:02
860,11760,3001105,2019-08-27 14:15:17
861,11761,3001106,2019-08-27 14:15:39
862,11762,3001108,2019-08-27 14:54:33
863,11763,3001072,2019-08-27 18:37:33
864,11764,3001065,2019-08-27 18:37:44
865,11765,3001089,2019-08-27 18:37:59
866,11766,3001078,2019-08-27 18:38:15
867,11767,3001083,2019-08-27 18:38:28
868,11768,3001102,2019-08-27 18:38:40
869,11769,3001071,2019-08-27 18:39:04
870,11770,3001098,2019-08-27 18:39:17
871,11771,3001097,2019-08-27 18:39:38
872,11772,3001067,2019-08-27 18:39:49
873,11773,3001069,2019-08-27 18:40:00
874,11774,3001096,2019-08-27 18:40:38
875,11775,3001107,2019-08-27 18:40:48
876,11776,3001104,2019-08-27 18:42:12
877,11777,3001101,2019-08-27 18:42:23
878,11778,3001092,2019-08-27 18:42:34
879,11779,3001087,2019-08-27 18:45:15
880,11780,3001079,2019-08-27 18:45:40
881,11781,3001075,2019-08-27 18:45:53
882,11782,3001076,2019-08-27 18:46:09
883,11783,3001073,2019-08-27 18:46:25
884,11783,3001074,2019-08-27 18:46:25
885,11784,3001068,2019-08-27 18:46:37
886,11785,3001093,2019-08-27 18:46:52
887,11786,3001084,2019-08-27 18:47:02
888,11787,3001084,2019-08-27 18:47:03
889,11788,3001077,2019-08-27 18:47:40
890,11788,3001082,2019-08-27 18:47:40
891,11789,3001080,2019-08-27 18:48:24
892,11790,3001066,2019-08-27 18:48:36
893,11791,3001103,2019-09-11 23:48:11
894,11792,3001124,2019-09-17 13:58:22
895,11793,3001109,2019-10-03 17:51:19
896,11794,3001110,2019-10-03 17:53:37
897,11795,3001112,2019-10-03 17:53:58
898,11795,3001116,2019-10-03 17:53:58
899,11796,3001114,2019-10-03 17:54:09
900,11797,3001115,2019-10-03 17:54:22
901,11798,3001125,2019-10-03 17:54:38
902,11799,3001113,2019-10-03 17:54:56
903,11800,3001137,2019-10-03 17:55:10
904,11801,3001111,2019-10-03 17:55:31
905,11802,3001121,2019-10-03 17:55:45
906,11803,3001144,2019-10-03 17:56:14
907,11804,3001117,2019-10-03 17:57:01
908,11804,3001118,2019-10-03 17:57:01
909,11804,3001119,2019-10-03 17:57:01
910,11804,3001120,2019-10-03 17:57:01
911,11805,3001131,2019-10-03 17:57:22
912,11806,3001138,2019-10-03 17:57:43
913,11807,3001122,2019-10-03 17:58:08
914,11808,3001136,2019-10-03 17:58:22
915,11809,3001143,2019-10-03 17:58:41
916,11810,3001126,2019-10-03 17:59:02
917,11811,3001128,2019-10-03 17:59:18
918,11812,3001135,2019-10-03 17:59:39
919,11813,3001139,2019-10-03 18:00:14
920,11813,3001140,2019-10-03 18:00:14
921,11813,3001141,2019-10-03 18:00:14
922,11814,3001145,2019-10-03 18:00:29
923,11815,3001161,2019-10-22 12:27:40
924,11816,3001159,2019-10-22 12:28:10
925,11817,3001164,2019-10-22 12:28:21
926,11818,3001154,2019-10-22 12:28:36
927,11819,3001156,2019-10-22 12:29:44
928,11820,3001153,2019-10-22 12:29:55
930,11822,3001152,2019-10-28 14:30:05
931,11823,3001199,2019-12-02 17:13:10
932,11824,3001218,2019-12-02 17:13:29
933,11825,3001211,2019-12-02 17:14:19
934,11826,3001178,2019-12-02 17:14:41
935,11827,3001184,2019-12-02 17:15:02
936,11828,3001172,2019-12-02 17:15:34
937,11829,3001194,2019-12-02 17:17:44
938,11830,3001197,2019-12-02 17:18:02
939,11831,3001198,2019-12-02 17:18:16
940,11832,3001221,2019-12-02 17:18:36
941,11833,3001165,2019-12-02 17:19:16
942,11834,3001168,2019-12-02 17:19:31
943,11835,3001176,2019-12-02 17:19:54
944,11836,3001174,2019-12-02 17:20:20
945,11837,3001180,2019-12-02 17:20:34
947,11839,3001195,2019-12-02 17:21:31
948,11840,3001190,2019-12-02 17:21:36
949,11841,3001196,2019-12-02 17:21:45
950,11842,3001224,2019-12-02 17:22:02
951,11843,3001173,2019-12-02 17:23:15
952,11844,3001179,2019-12-02 17:23:59
953,11845,3001189,2019-12-02 17:24:25
954,11846,3001147,2019-12-02 17:25:17
955,11846,3001148,2019-12-02 17:25:17
956,11846,3001149,2019-12-02 17:25:17
957,11846,3001150,2019-12-02 17:25:17
958,11846,3001155,2019-12-02 17:25:17
959,11846,3001157,2019-12-02 17:25:17
960,11846,3001158,2019-12-02 17:25:17
961,11846,3001160,2019-12-02 17:25:17
962,11846,3001162,2019-12-02 17:25:17
963,11846,3001163,2019-12-02 17:25:17
964,11847,3001166,2019-12-02 17:25:54
965,11847,3001167,2019-12-02 17:25:54
966,11848,3001185,2019-12-02 17:26:29
967,11848,3001186,2019-12-02 17:26:29
968,11848,3001187,2019-12-02 17:26:29
969,11848,3001191,2019-12-02 17:26:29
970,11848,3001192,2019-12-02 17:26:29
971,11848,3001193,2019-12-02 17:26:29
972,11849,3001204,2019-12-02 17:27:05
973,11849,3001205,2019-12-02 17:27:05
974,11849,3001206,2019-12-02 17:27:05
975,11849,3001207,2019-12-02 17:27:05
976,11849,3001208,2019-12-02 17:27:05
977,11849,3001209,2019-12-02 17:27:05
978,11850,3001212,2019-12-02 17:27:38
979,11850,3001213,2019-12-02 17:27:38
980,11850,3001214,2019-12-02 17:27:38
981,11850,3001215,2019-12-02 17:27:38
982,11850,3001216,2019-12-02 17:27:38
983,11850,3001217,2019-12-02 17:27:38
984,11851,3001182,2019-12-02 17:30:33
985,11852,3001181,2019-12-02 17:31:09
986,11853,3001233,2019-12-12 18:27:10
987,11854,3001231,2019-12-12 18:27:23
988,11855,3001229,2019-12-12 18:27:38
989,11856,3001227,2019-12-12 18:27:49
990,11857,3001226,2019-12-12 18:28:01
991,11858,3001234,2019-12-12 18:28:13
992,11859,3001230,2019-12-12 18:28:37
993,11860,3001238,2019-12-12 18:28:48
994,11861,3001225,2019-12-12 18:29:17
995,11862,3001237,2019-12-12 18:29:46
996,11863,3001232,2019-12-12 18:30:10
997,11864,3001239,2019-12-12 18:30:27
998,11865,3001236,2019-12-12 18:30:38
999,11866,3001242,2019-12-18 13:38:36
1000,11867,3001244,2019-12-23 13:19:46
1001,11868,3001245,2019-12-23 13:22:06
1002,11869,3001243,2019-12-23 13:24:02
1003,11870,3001248,2019-12-23 13:49:38
1004,11871,3001240,2019-12-23 13:50:01
1005,11872,3001246,2019-12-23 14:02:44
1007,11874,3001250,2019-12-24 13:54:34
1008,11875,3001251,2019-12-27 13:55:33
1009,11876,3001253,2019-12-30 14:25:52
1010,11877,3001188,2020-01-02 18:59:02
1012,11879,3001256,2020-01-06 14:37:27
1016,11882,3001252,2020-01-08 13:12:41
1017,11883,3001254,2020-01-08 13:15:12
1019,11884,3001247,2020-01-08 13:17:28
1020,11885,3001257,2020-01-10 11:45:29
1022,11887,3001258,2020-01-14 11:27:09
1023,11887,3001259,2020-01-14 11:27:09
1024,11886,3001260,2020-01-14 11:29:41
1025,11888,3001262,2020-01-16 14:29:27
1026,11889,3001263,2020-01-21 10:33:39
1027,11890,3001264,2020-01-27 10:11:34
1028,11891,3001266,2020-01-28 11:38:51
1029,11892,3001268,2020-01-28 15:10:45
1030,11893,3001269,2020-01-28 16:48:52
1031,11894,3001271,2020-01-31 11:32:23
1039,11897,3001272,2020-02-07 09:56:04
1040,11898,3001281,2020-02-09 13:30:53
1041,11899,3001282,2020-02-10 09:58:27
1042,11900,3001273,2020-02-10 11:42:58
1043,11900,3001274,2020-02-10 11:42:58
1044,11900,3001275,2020-02-10 11:42:58
1045,11900,3001276,2020-02-10 11:42:58
1046,11900,3001277,2020-02-10 11:42:58
1047,11900,3001278,2020-02-10 11:42:58
1048,11900,3001279,2020-02-10 11:42:58
1049,11900,3001283,2020-02-10 11:42:58
1050,11900,3001284,2020-02-10 11:42:58
1051,11901,3001285,2020-02-11 09:33:52
1052,11902,3001286,2020-02-11 13:17:13
1053,11903,3001287,2020-02-12 12:45:47
1054,11904,3001288,2020-02-13 11:24:20
1057,11907,3001292,2020-02-19 09:51:49
1058,11908,3001294,2020-02-19 09:52:37
1059,11909,3001295,2020-02-19 14:08:29
1062,11912,3001297,2020-02-20 12:27:53
1063,11913,3001298,2020-02-20 12:35:59
1064,11914,3001299,2020-02-20 12:40:45
1065,11915,3001300,2020-02-26 13:55:42
1066,11916,3001267,2020-02-26 13:56:01
1067,11917,3001293,2020-02-26 13:57:02
1068,11918,3001296,2020-02-26 13:57:18
1069,11919,3001301,2020-02-26 14:41:41
1071,11921,3001303,2020-02-28 10:27:42
1072,11922,3001308,2020-03-03 15:41:33
1073,11923,3001309,2020-03-05 10:21:08
1074,11924,3001310,2020-03-06 11:56:10
1075,11925,3001311,2020-03-06 14:03:18
1076,11926,3001312,2020-03-09 11:04:53
1077,11927,3001313,2020-03-09 11:12:18
1078,11928,3001307,2020-03-09 11:21:24
1080,11930,3001314,2020-03-09 11:50:47
1081,11931,3001305,2020-03-09 12:07:19
1082,11932,3001304,2020-03-09 12:18:06
1083,11933,3001315,2020-03-09 15:14:40
1084,11934,3001316,2020-03-11 11:53:49
1085,11935,3001318,2020-03-12 14:18:04
1086,11936,3001320,2020-03-16 15:14:48
1088,11938,3001327,2020-03-19 12:37:52
1089,11939,3001323,2020-03-19 12:46:59
1090,11940,3001326,2020-03-19 12:54:44
1091,11941,3001317,2020-03-19 12:56:47
1092,11942,3001325,2020-03-19 13:12:15
1093,11943,3001324,2020-03-19 13:48:44
1094,11944,3001328,2020-03-19 16:21:47
1095,11945,3001329,2020-03-23 19:45:05
1096,11946,3001330,2020-03-25 13:15:04
1097,11947,3001331,2020-03-25 15:31:12
1098,11948,3001333,2020-04-15 13:31:29
1099,11949,3001334,2020-04-17 17:51:12
1100,11950,3001335,2020-04-29 15:39:13
1101,11951,3001336,2020-05-04 03:34:47
1102,11952,3001338,2020-05-07 10:33:43
1103,11953,3001339,2020-05-13 15:51:39
1104,11954,3001340,2020-05-13 15:58:08
1105,11955,3001341,2020-05-21 17:24:07
1106,11956,3001342,2020-05-21 17:24:37
1107,11957,3001344,2020-06-05 16:14:03
1108,11958,3001220,2020-06-11 17:02:37
1109,11959,3001346,2020-06-19 10:52:25
1110,11960,3001345,2020-06-19 11:02:53
1111,11961,3001347,2020-06-22 15:40:02
1112,11962,3001348,2020-06-24 11:51:38
1113,11963,3001349,2020-06-24 15:22:22
1114,11878,3001255,2020-06-24 16:52:33
1115,11964,3001350,2020-06-25 12:19:54
1116,11965,3000621,2020-06-25 15:35:56
1117,11966,3000776,2020-06-25 15:36:21
1118,11967,3000911,2020-06-25 15:36:52
1119,11968,3000945,2020-06-25 15:37:11
1120,11969,3001123,2020-06-25 15:37:24
1121,11970,3001146,2020-06-25 15:38:52
1122,11971,3001175,2020-06-25 15:39:13
1123,11972,3001177,2020-06-25 15:40:11
1124,11973,3001183,2020-06-25 15:40:32
1125,11974,3001222,2020-06-25 15:40:50
1126,11975,3001332,2020-06-26 17:09:10
1127,11976,3001249,2020-06-26 17:22:56
1128,11977,3001228,2020-06-26 17:23:21
1129,11978,3001223,2020-06-26 17:23:43
1130,11979,3001210,2020-06-26 17:24:09
1131,11980,3001202,2020-06-26 17:24:42
1132,11981,3001201,2020-06-26 17:25:09
1134,11982,3001171,2020-06-26 17:26:22
1135,11983,3001170,2020-06-26 17:36:24
1136,11984,3001169,2020-06-26 17:36:40
1137,11985,3001151,2020-06-26 17:37:02
1138,11986,3001142,2020-06-26 17:37:23
1139,11987,3001134,2020-06-26 17:37:52
1140,11988,3001133,2020-06-26 17:38:43
1141,11989,3001130,2020-06-26 17:39:05
1142,11990,3001129,2020-06-26 17:39:37
1143,11991,3001127,2020-06-26 17:40:12
1144,11992,3001091,2020-06-26 17:46:05
1145,11993,3001041,2020-06-26 17:46:20
1146,11994,3000968,2020-06-26 17:46:38
1147,11995,3000941,2020-06-26 17:46:55
1148,11996,3000935,2020-06-26 17:47:12
1149,11997,3000909,2020-06-26 17:47:30
1150,11998,3000883,2020-06-26 17:47:46
1151,11999,3000759,2020-06-26 17:48:02
1152,12000,3000733,2020-06-26 17:48:22
1153,12001,3000748,2020-06-26 17:48:38
1154,12002,3000723,2020-06-26 17:49:05
1155,12003,3000691,2020-06-26 17:49:23
1156,12004,3000686,2020-06-26 17:49:39
1157,12005,3000660,2020-06-26 17:49:59
1158,12006,3000646,2020-06-26 17:50:17
1159,12007,3000625,2020-06-26 17:50:32
1160,12008,3000615,2020-06-26 17:50:50
1161,12009,3000613,2020-06-26 17:51:07
1162,12010,3000590,2020-06-26 17:51:53
1163,12011,3001351,2020-06-29 11:40:19
1164,12012,3001352,2020-06-29 16:28:41
1165,12013,3001353,2020-06-30 15:02:58
1166,12014,3001354,2020-07-01 15:24:34
1167,12015,3001355,2020-07-06 14:40:07
1169,12017,3001357,2020-07-14 11:43:08
1170,12018,3001358,2020-07-17 16:05:11
1171,12019,3001359,2020-07-20 12:06:29
1172,12020,3001360,2020-07-20 12:30:15
1173,12021,3001361,2020-07-20 14:56:50
1175,12023,3001363,2020-07-21 14:59:57
1176,12024,3001364,2020-07-22 11:41:31
1177,12025,3001366,2020-07-22 16:22:04
1178,12026,3001367,2020-07-27 15:35:21
1179,12027,3001368,2020-07-28 15:45:02
1181,12029,3001362,2020-07-29 10:31:14
1182,12030,3001369,2020-07-29 10:56:56
1183,12031,3001370,2020-07-29 13:01:43
1184,12032,3001371,2020-08-04 13:14:42
1185,12033,3001372,2020-08-05 14:56:12
1186,12034,3001373,2020-08-05 15:06:00
1187,12035,3001374,2020-08-06 16:33:37
1188,12036,3001376,2020-08-10 12:28:00
1189,12037,3001365,2020-08-10 13:14:55
1190,12038,3001377,2020-08-10 15:35:38
1191,12039,3001378,2020-08-11 14:12:26
1192,12040,3001380,2020-08-11 14:28:20
1193,12041,3001379,2020-08-11 14:33:26
1194,12042,3001384,2020-08-12 11:52:18
1195,12043,3001391,2020-08-18 11:44:02
1196,12044,3001392,2020-08-18 11:46:05
1197,12045,3001393,2020-08-18 13:36:52
1198,12046,3001394,2020-08-21 16:28:31
1199,12047,3001395,2020-08-24 12:49:14
1200,12048,3001397,2020-08-25 10:54:07
1201,12049,3001398,2020-08-25 17:04:03
1202,12050,3001399,2020-08-25 17:29:47
1203,12051,3001400,2020-08-26 16:51:10
1204,12052,3001401,2020-08-26 17:32:48
1205,12053,3001402,2020-08-27 10:52:27
1207,12055,3001404,2020-08-27 14:01:51
1208,12056,3001405,2020-08-31 13:19:07
1209,12057,3001406,2020-09-01 14:41:26
1210,12058,3001407,2020-09-01 17:26:08
1211,12058,3001408,2020-09-01 17:26:08
1212,12058,3001409,2020-09-01 17:26:08
1213,12059,3001410,2020-09-02 16:32:57
1214,12060,3001411,2020-09-03 11:24:54
1215,12061,3001412,2020-09-03 15:25:59
1216,12061,3001413,2020-09-03 15:25:59
1217,12061,3001414,2020-09-03 15:25:59
1218,12062,3001415,2020-09-03 16:58:29
1219,12063,3001356,2020-09-04 13:21:56
1220,12063,3001375,2020-09-04 13:21:56
1221,12063,3001387,2020-09-04 13:21:56
1222,12063,3001416,2020-09-04 13:21:56
1223,12064,3001417,2020-09-04 13:26:22
1224,12065,3001418,2020-09-06 11:37:53
1225,12066,3001421,2020-09-10 13:11:38
1226,12066,3001425,2020-09-10 13:11:38
1227,12067,3001420,2020-09-10 13:20:07
1228,12067,3001422,2020-09-10 13:20:07
1229,12068,3001423,2020-09-10 13:52:33
1230,12068,3001424,2020-09-10 13:52:33
1231,12069,3001426,2020-09-11 18:18:17
1232,12069,3001427,2020-09-11 18:18:17
1233,12070,3001428,2020-09-14 12:32:05
1234,12071,3001429,2020-09-14 15:31:25
1235,12072,3001430,2020-09-14 17:16:01
1236,12073,3001431,2020-09-14 17:16:57
1237,12074,3001432,2020-09-16 13:02:05
1238,12074,3001433,2020-09-16 13:02:05
1239,12074,3001434,2020-09-16 13:02:05
1240,12075,3001435,2020-09-16 13:25:39
1241,12076,3001436,2020-09-21 17:18:05
1242,12077,3001437,2020-09-22 13:13:53
1243,12078,3001438,2020-09-22 13:20:39
1244,12079,3001439,2020-09-23 11:12:21
1245,12080,3001441,2020-09-23 15:28:43
1246,12081,3001443,2020-09-25 13:31:01
1247,12082,3001445,2020-09-25 14:12:52
1248,12082,3001446,2020-09-25 14:12:52
1249,12083,3001447,2020-09-28 14:04:04
1250,12083,3001448,2020-09-28 14:04:04
1251,12083,3001451,2020-09-28 14:04:04
1252,12083,3001453,2020-09-28 14:04:04
1253,12084,3001455,2020-09-29 12:32:14
1254,12085,3001456,2020-09-30 13:00:02
1255,12086,3001457,2020-10-01 11:16:49
1256,12086,3001458,2020-10-01 11:16:49
1257,12087,3001459,2020-10-01 17:11:02
1258,12087,3001460,2020-10-01 17:11:02
1259,12088,3001462,2020-10-07 13:44:08
1260,12088,3001463,2020-10-07 13:44:08
1261,12088,3001464,2020-10-07 13:44:08
1262,12089,3001467,2020-10-07 13:52:29
1263,12090,3001465,2020-10-07 14:01:33
1264,12090,3001466,2020-10-07 14:01:33
1265,12090,3001468,2020-10-07 14:01:33
1266,12091,3001469,2020-10-07 14:28:26
1267,12092,3001470,2020-10-07 14:54:39
1268,12093,3001471,2020-10-07 16:09:54
1269,12093,3001472,2020-10-07 16:09:54
1270,12094,3001473,2020-10-07 16:16:16
1271,12095,3001477,2020-10-09 15:07:39
1272,12096,3001476,2020-10-12 11:11:16
1273,12097,3001479,2020-10-13 11:10:41
1274,12098,3001481,2020-10-13 13:41:12
1275,12099,3001478,2020-10-13 13:46:35
1276,12100,3001475,2020-10-13 13:49:47
1277,12101,3001474,2020-10-13 13:54:04
1278,12102,3001461,2020-10-13 13:54:30
1279,12103,3001454,2020-10-13 13:54:58
1280,12104,3001450,2020-10-13 13:55:19
1281,12105,3001480,2020-10-13 14:03:59
1282,12106,3001449,2020-10-13 14:04:34
1284,12108,3001482,2020-10-14 11:34:26
1290,12110,3001486,2020-10-16 13:56:33
1291,12110,3001487,2020-10-16 13:56:33
1292,12110,3001488,2020-10-16 13:56:33
1293,12110,3001489,2020-10-16 13:56:33
1294,12110,3001490,2020-10-16 13:56:33
1295,12110,3001491,2020-10-16 13:56:33
1296,12111,3001492,2020-10-16 16:07:08
1297,12112,3001493,2020-10-20 11:15:13
1298,12112,3001494,2020-10-20 11:15:13
1299,12113,3001495,2020-10-20 15:19:05
1300,12114,3001496,2020-10-20 15:24:22
1301,12115,3001483,2020-10-22 13:27:33
1302,12115,3001484,2020-10-22 13:27:33
1303,12115,3001485,2020-10-22 13:27:33
1304,12116,3001497,2020-10-22 14:58:20
1305,11736,3001016,2020-10-23 15:43:31
1306,12117,3001500,2020-10-26 13:49:28
1307,12118,3001498,2020-10-27 12:41:43
1308,12118,3001499,2020-10-27 12:41:43
1309,12119,3001501,2020-10-28 11:58:49
1310,12120,3001502,2020-10-28 12:03:15
1311,12121,3001503,2020-10-28 12:11:01
1312,12122,3001504,2020-10-30 13:11:38
1313,12123,3001505,2020-10-30 13:17:33
1315,12125,3001507,2020-11-02 11:14:31
1316,12126,3001508,2020-11-02 11:18:51
1317,12127,3001509,2020-11-02 11:27:11
1318,12128,3001510,2020-11-02 11:31:38
1319,12129,3001511,2020-11-02 11:38:18
1320,12130,3001512,2020-11-02 11:44:41
1321,12131,3001513,2020-11-03 10:25:55
1322,12132,3001516,2020-11-09 14:11:18
1323,12132,3001517,2020-11-09 14:11:18
1324,12132,3001518,2020-11-09 14:11:18
1325,12132,3001519,2020-11-09 14:11:18
1326,12132,3001520,2020-11-09 14:11:18
1327,12132,3001521,2020-11-09 14:11:18
1328,12132,3001522,2020-11-09 14:11:18
1329,12133,3001526,2020-11-10 15:37:22
1330,12134,3001527,2020-11-11 10:32:34
1331,12134,3001528,2020-11-11 10:32:34
1332,12135,3001529,2020-11-11 10:55:23
1333,12136,3001524,2020-11-11 10:56:02
1334,12137,3001523,2020-11-11 10:56:28
1335,12138,3001343,2020-11-11 10:57:15
1336,12139,3001440,2020-11-11 10:57:57
1337,12139,3001442,2020-11-11 10:57:57
1338,12139,3001452,2020-11-11 10:57:57
1339,12140,3001530,2020-11-11 16:15:37
1340,12141,3001531,2020-11-12 10:55:04
1341,12141,3001532,2020-11-12 10:55:04
1342,12141,3001533,2020-11-12 10:55:04
1343,12142,3001534,2020-11-12 21:01:49
1344,12143,3001535,2020-11-16 10:01:45
1345,12144,3001536,2020-11-16 10:01:56
1346,12145,3001537,2020-11-16 12:17:23
1347,12145,3001538,2020-11-16 12:17:23
1348,12145,3001539,2020-11-16 12:17:23
1349,12145,3001540,2020-11-16 12:17:23
1350,12145,3001541,2020-11-16 12:17:23
1351,12146,3001542,2020-11-16 14:52:12
1352,12054,3001403,2020-11-17 10:25:26
1353,12054,3001543,2020-11-17 10:25:26
1354,12147,3001544,2020-11-17 16:49:28
1355,12148,3001545,2020-11-18 12:41:54
1356,12149,3001546,2020-11-18 14:07:12
1357,12149,3001547,2020-11-18 14:07:12
1358,12150,3001548,2020-11-20 14:18:10
1359,12151,3001549,2020-11-20 14:23:05
1360,12152,3001550,2020-11-20 14:29:05
1361,12153,3001554,2020-11-23 07:17:26
1362,12154,3001555,2020-11-23 12:11:22
1363,12155,3001551,2020-11-23 12:13:46
1364,12155,3001552,2020-11-23 12:13:46
1365,12155,3001553,2020-11-23 12:13:46
1366,12156,3001556,2020-11-23 14:16:54
1367,12157,3001557,2020-11-25 09:42:16
