3000690,"SKU294869",2,"0",4,2000626,115,115,7,338,"2018-11-29 16:39:33"
3000691,"21915860-26002166",200,"0",24,2000627,149,84,5,339,"2018-11-29 16:45:58"
3000692,"SKU294866 WHITE CHOCLATE",1,"0",2,2000628,115,115,7,338,"2018-11-29 16:55:14"
3000693,"SGU294848-294863-294844",3,"0",6,2000629,115,115,7,338,"2018-11-29 16:58:46"
3000694,"SKU294848(294852-294854)",2,"0",4,2000630,115,115,7,338,"2018-11-29 17:01:44"
3000695,"SKU294872 GREEN APPLE",1,"0",2,2000631,115,115,7,338,"2018-11-29 17:04:35"
3000696,"dragonfly 9 arts works",9,"0",18,2000632,115,115,7,338,"2018-11-29 17:08:31"
3000697,"SKU294864 PEACH FLAVOR",1,"0",2,2000633,115,115,7,338,"2018-11-29 17:15:32"
3000698,"181-L1704A-PFAP",3199.46,"0",591.9001,2000634,126,84,4,339,"2018-12-02 00:30:35"
3000699,"181-L4388A-PFAP",184,"1",50,2000635,126,84,4,339,"2018-12-02 07:49:10"
3000700,"181-L4211A-PFAP",399.3,"0",73.8705,2000637,126,84,4,339,"2018-12-03 13:41:00"
3000701,"181-L2080A-PFAP",620,"0",114.7,2000638,126,84,4,339,"2018-12-03 13:44:31"
3000702,"CA1811RE21",208,"0",8.32,2000639,30,84,4,339,"2018-12-03 14:59:01"
3000703,"SG1811RE22",86,"0",3.44,2000640,84,30,4,339,"2018-12-03 15:03:24"
3000704,"A100.2366",419,"0",25.14,2000641,99,30,2,339,"2018-12-03 15:48:55"
3000706,"LP1811RE20",415,"0",16.6,2000642,84,30,4,339,"2018-12-03 17:51:04"
3000707,"CA1812RE01",1615,"0",64.6,2000643,84,30,4,339,"2018-12-04 15:15:39"
3000708,"CA1812RE02",5502,"0",220.08,2000644,84,30,4,339,"2018-12-05 12:08:42"
3000709,"LP1812RE03",1073,"0",42.92,2000645,84,30,4,339,"2018-12-05 12:15:52"
3000710,"CA1812RE04",1548,"0",61.92,2000646,84,30,4,339,"2018-12-05 12:18:31"
3000711,"CA1812RE05",969,"0",38.76,2000647,84,30,4,339,"2018-12-05 12:22:19"
3000712,"O-51007-TEP-001",393,"0",50,2000648,84,228,2,339,"2018-12-05 12:28:09"
3000713,"JK1811RE14",20,"0",0.8,2000649,84,30,4,339,"2018-12-06 11:58:23"
3000714,"1195113 ",5530,"0",663.52,2000650,84,252,2,339,"2018-12-06 13:38:55"
3000715,"1208233 ",363,"1",29.4,2000651,252,84,2,339,"2018-12-06 14:00:27"
3000716,"8342504",2495,"0",124.75,2000652,84,280,7,339,"2018-12-06 14:27:17"
3000717,"P-2018-9147 - 299026 - DVG-McDonalds Syrups - Russia -Cranberry",6,"0",0.6,2000653,84,115,4,339,"2018-12-06 15:20:42"
3000719,"P103.6838",783,"0",67.36,2000655,30,84,2,339,"2018-12-07 15:21:43"
3000720,"LP1812RE06",1486,"0",59.44,2000656,84,30,4,339,"2018-12-07 15:24:33"
3000721,"O-69860-ADP-019",40,"1",30,2000657,84,276,7,339,"2018-12-08 22:12:39"
3000722,"YP1812RE07",715,"0",28.6,2000658,84,30,4,339,"2018-12-11 10:14:38"
3000723,"22023538-26144345",150,"0",18,2000659,256,84,5,339,"2018-12-11 10:27:11"
3000725,"181-L1707A-PFAP",1044,"0",193.09,2000661,126,84,4,339,"2018-12-11 11:31:32"
3000726,"181-L3986A-PFAP",3383,"0",625.855,2000662,126,84,4,339,"2018-12-11 11:47:58"
3000727,"P/2018/9071/13/7",1033,"0",82.64,2000663,84,102,4,339,"2018-12-11 14:59:16"
3000728,"CA1812RE08",720,"0",28.8,2000664,84,30,4,339,"2018-12-13 11:11:20"
3000729,"YP1812RE09",821,"0",32.84,2000665,84,30,4,339,"2018-12-13 11:15:42"
3000730," New Job - YP1812RE11",313,"0",12.52,2000666,84,30,4,339,"2018-12-13 13:38:20"
3000731,"New Job - CA1812RE10",6802,"0",272.08,2000667,84,30,4,339,"2018-12-13 14:05:31"
3000732,"New Job - CA1812RE12",210,"0",8.4,2000668,84,30,4,339,"2018-12-14 14:09:07"
3000733,"22079250-26217048",3500,"0",420,2000670,98,84,5,339,"2018-12-14 17:55:44"
3000734,"181-L2890A-EDWD",31839,"0",5890.215,2000671,126,84,4,339,"2018-12-14 20:57:30"
3000735,"A-0004183",2,"0",80,2000672,84,112,1,333,"2018-12-14 23:14:55"
3000736,"New Job LP1812RE13 ",433,"0",17.32,2000673,84,30,4,339,"2018-12-18 11:27:56"
3000737,"LUF.1454",2566,"0",205.28,2000674,84,30,2,339,"2018-12-18 13:58:10"
3000738,"47239",413,"0",37.17,2000675,84,161,5,339,"2018-12-25 21:19:39"
3000739,"RC218412 ",257,"0",25,2000676,84,243,4,339,"2018-12-26 10:40:48"
3000740,"181-L4405A-PFAP",1271,"0",190.65,2000677,126,84,6,339,"2018-12-26 11:04:58"
3000741," YP1812RE14",222,"0",8.88,2000678,84,30,4,339,"2018-12-30 01:02:59"
3000742,"JNJ1840735HQ",1,"1",40,2000679,84,243,4,339,"2019-01-01 17:01:12"
3000743,"181-L3247A-PFAP",81832.5,"0",15139.0199,2000680,126,84,4,339,"2019-01-03 09:29:02"
3000745,"1 article and 2 videos",1630,"0",163,2000684,233,84,4,339,"2019-01-07 12:23:57"
3000746,"Public Health England P/2018/9071/13/7",2,"0",10,2000685,102,84,7,341,"2019-01-07 12:53:06"
3000747,"18-2640 Proofreading",2,"0",70,2000686,84,30,7,333,"2019-01-07 13:03:55"
3000748,"22046487-26199143",220,"0",17.6,2000669,102,84,5,339,"2019-01-07 16:43:07"
3000749,"P/2018/10291/1",2845,"0",284.5,2000683,142,84,4,331,"2019-01-07 17:04:18"
3000750,"2018-24626 ",59,"1",40,2000681,161,84,4,339,"2019-01-08 11:04:36"
3000751,"1445 - AZerbaijani to English",651,"0",65.1,2000687,40,84,2,339,"2019-01-08 11:50:14"
3000752,"LP1901RE03",1305,"0",52.2,2000688,84,30,4,339,"2019-01-09 11:07:23"
3000753,"Order Number 456 – Swahili_English",178,"0",25,2000689,233,84,4,339,"2019-01-09 11:15:03"
3000754,"CH120.5817",89,"0",20,2000690,84,30,2,339,"2019-01-09 11:22:21"
3000755,"P-1218-0184",153,"0",24.48,2000691,84,92,2,339,"2019-01-09 12:59:01"
3000756,"New Job - YP1901RE04",56,"0",2.24,2000692,84,30,4,339,"2019-01-09 13:35:13"
3000757,"New Job - CA1901RE05",566,"0",22.64,2000694,84,30,4,339,"2019-01-10 16:41:03"
3000758,"New job LS1901RE06",2025,"0",81,2000695,84,30,4,339,"2019-01-11 15:07:51"
3000759,"22147224-26431233",173,"0",13.84,2000693,56,84,5,339,"2019-01-11 15:43:47"
3000760,"New job JK1901RE07",380,"0",15.2,2000696,84,30,4,339,"2019-01-14 10:54:54"
3000761,"44365",2.5,"0",75,2000697,84,30,5,333,"2019-01-14 14:09:26"
3000762,"New Job - VL1901RE08",394,"0",15.76,2000698,84,30,4,339,"2019-01-16 12:11:21"
3000763,"New job - VL1901RE09",187,"0",7.48,2000699,84,30,4,339,"2019-01-16 12:14:00"
3000764,"YP1901RE10",826,"0",33.04,2000700,84,30,4,339,"2019-01-16 12:16:27"
3000765,"New Job LP1901RE11",3262,"0",130.48,2000701,84,30,4,339,"2019-01-16 12:20:57"
3000766,"New Job - VL1901RE12",206,"0",8.24,2000702,84,30,4,339,"2019-01-16 16:56:50"
3000767,"21288058-25152315",20,"0",0,2000703,86,84,5,339,"2019-01-17 12:43:04"
3000768,"JK1901RE01",452,"0",18.08,2000704,84,30,4,339,"2019-01-17 17:04:20"
3000769,"JK1901RE02",6030,"0",241.2,2000705,84,30,4,339,"2019-01-17 17:07:41"
3000770,"Buildaily software",5027,"0",251.35,2000706,84,30,4,339,"2019-01-17 17:40:09"
3000771,"Ostool PR",569,"0",200,2000708,84,84,7,339,"2019-01-18 12:10:24"
3000772,"T-0119-0176-002",20,"1",5,2000710,84,243,2,339,"2019-01-23 12:20:07"
3000773,"Orange Barrel Media, LLC O-51585 ",3293,"0",280,2000707,84,228,2,339,"2019-01-23 13:36:25"
3000774,"PO Somali/WSP/Jan",168,"0",30,2000711,84,228,4,339,"2019-01-23 14:19:12"
3000775,"New job LS1901RE06-DTP",5,"0",0,2000695,84,30,1,335,"2019-01-23 16:04:26"
3000776,"A25317238A",263.6,"0",13.18,2000712,84,90,2,339,"2019-01-28 11:21:41"
3000777,"New Job LP1901RE13",9005,"0",360.2,2000713,84,30,4,339,"2019-01-28 11:56:43"
3000778,"T-0119-0225-008",10,"0",5,2000714,84,92,2,339,"2019-01-28 14:51:24"
3000779,"Spinneys Contract Translation ",6756,"0",5742.6,2000715,30,84,2,339,"2019-01-29 10:07:24"
3000780,"VL1901RE14",121,"0",4.84,2000716,84,30,4,339,"2019-01-29 10:44:04"
3000781,"P/2019/1084/10/1",1,"0",16,2000717,115,115,7,341,"2019-01-29 13:57:57"
3000782,"VL1901RE15",1938,"0",77.52,2000718,84,30,4,339,"2019-01-30 10:58:43"
3000783,"1901RE16",121,"0",4.84,2000719,84,30,4,339,"2019-01-30 11:02:03"
3000785,"Refinements of scrotal surgical reconstruction in scrotal lymphedema - English Proofreading",3017,"0",67.8825,2000720,84,276,7,339,"2019-01-30 13:07:16"
3000786,"Raya foods translation-Japnese",354,"0",49.56,2000722,84,126,2,339,"2019-02-01 11:49:18"
3000787,"Raya foods translation",460,"0",18.4,2000723,84,30,2,339,"2019-02-01 12:49:17"
3000788,"JK1901RE17",45,"0",1.8,2000724,84,30,4,339,"2019-02-01 12:55:01"
3000789,"Heathrow Expansion Project",5631,"0",506.79,2000725,84,112,4,339,"2019-02-04 10:43:30"
3000790,"Heathrow Expansion Project-punjabii",5631,"0",506.79,2000725,84,196,4,339,"2019-02-04 10:46:23"
3000791," LP1902RE01",2294,"0",91.76,2000726,84,30,4,339,"2019-02-04 17:15:07"
3000792,"Orange Barrel Media, LLC O-51771",1073,"0",128.76,2000727,84,228,2,339,"2019-02-05 14:02:45"
3000793,"HONW1910015HQ-O",2051,"0",381.432,2000728,84,243,4,339,"2019-02-05 16:24:03"
3000794,"A-0013853",247,"1",40,2000729,99,112,2,339,"2019-02-05 16:58:47"
3000795,"Angelito -Dairy+ artwork",6,"0",0.6,2000709,84,115,4,339,"2019-02-06 13:40:53"
3000796,"464   Swahili > English",1078,"0",107.8,2000731,233,84,4,339,"2019-02-07 11:40:26"
3000797,"denbraven40 EN>AR",673,"0",50,2000732,84,30,2,339,"2019-02-07 12:12:24"
3000798,"denbraven40 EN>TURKISH",673,"0",62.5,2000732,84,251,2,339,"2019-02-07 12:19:32"
3000799,"translation test medical English > Arabic",251,"0",0,2000733,84,30,2,339,"2019-02-07 12:28:31"
3000801,"translation test medical English > Turkish",251,"0",0,2000733,84,251,2,339,"2019-02-07 12:43:23"
3000802,"Sanofi Interpreting Request 29/01",5.71,"0",2000,2000730,84,30,13,333,"2019-02-07 13:25:02"
3000803,"Test - Urgent  de-DE>ar-SA",250,"0",0,2000734,99,30,2,339,"2019-02-07 15:28:57"
3000804,"Published Novels 4th Round - 40%",146624,"0",14662.4,2000636,30,84,4,339,"2019-02-07 16:40:31"
3000805,"Published Novels 4th Round - 30%",109968,"0",10996.8,2000636,30,84,4,339,"2019-02-07 16:49:37"
3000806,"Published Novels 4th Round - 20%",73312,"0",7331.2,2000636,30,84,4,339,"2019-02-07 16:50:23"
3000807,"Published Novels 4th Round - 10%",36656,"0",3665.6,2000636,30,84,4,339,"2019-02-07 16:51:13"
3000808,"22565006-26846505",2150,"0",193.5,2000735,114,84,5,339,"2019-02-08 18:34:48"
3000810,"GB3.696//GIL KRAEMER//AR/ANG",50,"1",20,2000737,30,84,4,339,"2019-02-08 20:48:38"
3000811,"Studio trial translation: English into Arabic Important",335,"0",0,2000738,84,30,2,339,"2019-02-11 11:56:25"
3000813,"IT3.985 (legal) AR>EN",4000,"0",320,2000739,30,84,2,339,"2019-02-12 14:42:14"
3000814,"DP0466-Swahili into English- 906 words ",1015,"0",101.5,2000740,233,84,4,339,"2019-02-12 14:51:33"
3000815," JK1902RE02",500,"0",7.5,2000741,84,30,7,339,"2019-02-12 15:17:43"
3000816,"A100.2421/ German > Arabic",172,"0",10.32,2000742,99,30,2,339,"2019-02-12 15:28:42"
3000817,"T-1218-0194-007",436,"0",69.76,2000743,84,92,2,339,"2019-02-12 16:28:02"
3000818,"P/2019/1500/10/1 - Post Artwork Check [EN-GB » IS]",1,"0",16,2000744,115,115,7,341,"2019-02-12 17:15:45"
3000819,"German Session-Translation",5000,"0",10000,2000745,99,30,4,339,"2019-02-13 11:02:28"
3000820,"German Session",90,"0",5000,2000745,99,30,9,340,"2019-02-13 11:05:35"
3000821,"Robbie Keane TV-Show - Translation",939,"0",845.1,2000746,84,30,2,339,"2019-02-13 15:47:51"
3000822,"Robbie Keane TV-Show - Transcription",32,"0",6912,2000746,84,30,10,340,"2019-02-13 15:51:26"
3000823,"T-1218-0016-008",17,"0",5,2000747,84,92,2,339,"2019-02-13 16:11:55"
3000824,"T-0119-0225-007",1,"0",5,2000748,84,92,2,339,"2019-02-13 20:55:46"
3000825,"T-0119-0065-007",4,"0",5,2000750,84,92,2,339,"2019-02-15 09:16:56"
3000826,"CA1902RE03",2599,"0",103.96,2000751,84,30,4,339,"2019-02-15 12:45:37"
3000827,"ENGLISH > FRENCH (X36 manual)",7410,"0",940.13,2000752,84,93,4,339,"2019-02-18 10:52:54"
3000828,"Test-EN > Welsh-202 words-116064",202,"0",0,2000753,84,266,5,339,"2019-02-21 12:36:27"
3000829,"DTP Request - 3 Pages ",3,"0",21,2000754,84,209,1,335,"2019-02-22 11:50:21"
3000830,"YP1902RE04",57,"0",2.28,2000755,84,30,4,339,"2019-02-26 12:36:31"
3000831,"YP1902RE05",365,"0",14.6,2000756,84,30,4,339,"2019-02-26 12:38:43"
3000832,"LP1902RE06",1525,"0",61,2000757,84,30,4,339,"2019-02-26 12:40:59"
3000833,"Job #207897",7,"0",0.7,2000758,84,24,2,339,"2019-02-26 13:25:11"
3000834,"207894",7,"0",0.77,2000759,84,243,2,339,"2019-02-27 13:46:45"
3000835," x36 Bulkflow manual - English > French",2930,"0",536.11,2000760,84,93,4,339,"2019-02-27 13:55:33"
3000836,"LP1902RE07",1598,"0",63.92,2000761,84,30,4,339,"2019-02-27 14:00:31"
3000837,"Lucas-Milhautpt web content",12522,"0",1765.03,2000762,84,99,2,339,"2019-02-27 16:22:14"
3000838,"Personal private letter",567,"0",50,2000763,99,90,5,339,"2019-03-01 13:04:47"
3000839,"LP1902RE07-DTP",5,"0",0,2000761,84,30,1,335,"2019-03-05 10:23:06"
3000840,"YP1903RE01",170,"0",6.8,2000764,84,30,4,339,"2019-03-05 11:16:49"
3000841,"Russian drawings -11",11,"0",77,2000765,84,209,1,335,"2019-03-05 12:23:40"
3000842,"LP1903RE02",1423,"0",56.92,2000766,84,30,4,339,"2019-03-05 12:39:13"
3000843,"1 PDF-Billion travels without a ‘Passport’",679,"0",67.9,2000767,233,84,4,339,"2019-03-06 12:02:56"
3000844,"P/2019/2107/12/2",60,"0",6,2000769,84,115,4,339,"2019-03-06 14:31:36"
3000845,"Press Release",549,"0",384.5,2000770,84,30,2,339,"2019-03-07 09:01:30"
3000846,"Observation Notification",168,"1",40,2000771,84,28,2,339,"2019-03-07 10:19:25"
3000847,"LP1903RE02-DTP",2,"0",0,2000766,84,30,1,335,"2019-03-07 12:41:53"
3000848,"1 PDF-3 images",1109,"0",110.9,2000772,233,84,4,339,"2019-03-07 12:45:13"
3000849,"P/2019/2075/1/9",124,"1",10,2000773,84,30,4,339,"2019-03-07 12:58:43"
3000850,"Test - EN>SWA",221,"0",0,2000774,84,233,2,339,"2019-03-07 13:08:35"
3000851,"YP1903RE03",622,"0",24.88,2000776,84,30,4,339,"2019-03-07 14:24:45"
3000852,"1233951",1273,"0",53.466,2000775,84,30,2,339,"2019-03-11 10:57:43"
3000853,"Task-English > icelandic-5k",4278.4,"0",513.41,2000777,84,115,4,339,"2019-03-11 11:04:44"
3000854," i Image-PDF-Swahili > English",283,"0",28.3,2000778,233,84,4,339,"2019-03-11 12:33:20"
3000855," / Lucas-Milhaupt Web Content",8060,"0",1128.4,2000779,84,99,2,339,"2019-03-11 15:07:59"
3000856,"Test-Proofreading- EN > Swahili",1,"0",0,2000780,84,233,7,333,"2019-03-11 15:35:42"
3000857,"2019/1004/3/3",400,"0",20,2000781,84,30,2,339,"2019-03-12 10:41:50"
3000858,"Task Dutch to English",2705,"0",351.65,2000782,81,84,2,339,"2019-03-12 10:46:11"
3000859,"YP1903RE05",137,"0",5.48,2000783,84,30,4,339,"2019-03-12 10:49:58"
3000860,"CA1903RE04",16,"0",0.64,2000784,30,84,4,339,"2019-03-12 14:56:27"
3000861,"Raya Group VO",586,"0",439.5,2000786,84,30,2,339,"2019-03-13 13:19:10"
3000862,"P/2019/1988/1/2  ",212,"0",21.2,2000787,84,115,4,339,"2019-03-14 11:49:11"
3000863,"Q-2019030230/#4-EN-GB ? SQ",2335,"0",280.2,2000788,84,26,2,339,"2019-03-14 15:34:56"
3000864," Translation of Bostik 47. Arabic",180,"0",20,2000789,84,30,2,339,"2019-03-18 10:45:13"
3000866," Translation of Bostik 47. Turkish",180,"0",25,2000789,84,251,2,339,"2019-03-18 10:46:53"
3000867,"Dutch into English task - 447 word",447,"0",58.11,2000790,81,84,2,339,"2019-03-18 14:01:57"
3000868," P/2019/1997 & P/2019/2000 - UK Visa & Immigration",277,"0",27.7,2000791,84,115,4,339,"2019-03-19 11:13:32"
3000869,"Heathrow Expansion Project /  WSP Land Interest",5631,"0",281.55,2000792,84,30,4,339,"2019-03-19 11:38:36"
3000870,"Heathrow Expansion Project /  WSP Land Interest",5631,"0",394.17,2000792,84,256,4,339,"2019-03-19 11:40:50"
3000871,"Heathrow Expansion Project /  WSP Land Interest",5631,"0",394.17,2000792,84,239,4,339,"2019-03-19 11:56:40"
3000872,"Heathrow Expansion Project /  WSP Land Interest",5631,"0",506.79,2000792,84,105,4,339,"2019-03-19 11:58:43"
3000873,"Heathrow Expansion Project /  WSP Land Interest-somali",5631,"0",394.17,2000792,84,228,4,339,"2019-03-19 12:00:31"
3000874,"Interpreting Request 20/02",4,"0",1400,2000793,84,30,13,333,"2019-03-19 14:26:34"
3000875,"Test-English > Kurdish translation + Editing ",526,"0",0,2000794,84,144,2,339,"2019-03-21 15:27:16"
3000876,"52351/DE-DE/3/2 for Lucas-Milhaupt (3rd batch)",9790.25,"0",1379.12,2000795,84,99,2,339,"2019-03-25 11:56:31"
3000877,"test English > Somali",604,"0",0,2000794,84,228,2,339,"2019-03-25 12:22:30"
3000878,"test English > Swahili",604,"0",0,2000794,84,233,2,339,"2019-03-25 12:27:12"
3000879,"test English > Icelandic",526,"0",0,2000794,84,115,2,339,"2019-03-25 12:33:46"
3000880,"Translation Project- Renault Cars",13133,"0",1259.68,2000796,84,93,4,339,"2019-03-25 13:24:51"
3000881,"1 PDF-Russian-DTP",1,"0",7,2000797,84,209,1,335,"2019-03-25 14:24:21"
3000882,"Colep Companies House",340,"0",34,2000798,84,93,4,339,"2019-03-25 16:16:02"
3000883,"23207200-27626267",2559,"0",204.72,2000799,227,84,5,339,"2019-03-26 18:52:25"
3000884,"English > Japanese test",526,"0",0,2000794,84,126,2,339,"2019-03-27 13:05:44"
3000885,"English > Swedish Test ",592,"0",0,2000794,84,235,2,339,"2019-03-27 13:11:26"
3000886,"English > Finnish Test",526,"0",0,2000794,84,92,2,339,"2019-03-27 13:14:09"
3000887,"YP1903RE06",1566,"0",62.64,2000800,84,30,4,339,"2019-03-27 13:45:22"
3000888,"English > Arabic translation Test ",106,"0",0,2000801,84,30,2,339,"2019-03-27 14:05:48"
3000889," Icelandic task + Amend File.",157,"0",15.7,2000802,84,115,4,339,"2019-03-27 16:35:35"
3000890,"new small requirement German to English- Colep companies house",370,"0",37,2000803,99,84,4,339,"2019-03-29 13:51:25"
3000891,"CH603.270- German > Arabic- 5 pictures",1100,"0",66,2000804,99,30,2,339,"2019-04-01 11:12:53"
3000892,"new translation task - English > German- 4428 word",4428,"0",442.8,2000805,84,99,4,339,"2019-04-02 13:15:36"
3000893,"041-0100-JJJ-GAD-000-P29-00084-01_Y02 Russian Translation",1,"0",7,2000807,84,209,1,335,"2019-04-02 16:50:04"
3000894,"Russian DTP- 7 Pictures",7,"0",49,2000808,84,209,1,335,"2019-04-03 11:37:46"
3000895,"LP1904RE01",2120,"0",84.8,2000809,84,30,4,339,"2019-04-03 11:45:30"
3000896,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Arabic",5221,"0",261.05,2000810,84,30,4,339,"2019-04-03 12:32:58"
3000897,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Somali",5221,"0",365.47,2000810,84,228,4,339,"2019-04-03 12:35:45"
3000898,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Gujarati",5221,"0",443.785,2000810,84,105,4,339,"2019-04-03 12:38:02"
3000899,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Hindi",5221,"0",469.89,2000810,84,112,4,339,"2019-04-03 12:40:03"
3000900,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Tamil",5221,"0",365.47,2000810,84,239,4,339,"2019-04-03 12:42:02"
3000901,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Urdu",5221,"0",365.47,2000810,84,256,4,339,"2019-04-03 12:44:25"
3000902,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2-Punjabi",5221,"0",469.89,2000810,84,196,4,339,"2019-04-03 12:46:16"
3000903,"Poster and one pager post artwork check",1,"0",16,2000811,115,115,7,341,"2019-04-04 13:21:21"
3000904,"P/2019/2947/10/1 - Post Artwork Check ",1,"0",16,2000812,115,115,7,341,"2019-04-04 13:27:10"
3000905,"YP1904RE02",183,"0",7.32,2000813,84,30,4,339,"2019-04-04 13:29:43"
3000906,"LP1904RE04",1191,"0",47.64,2000814,84,30,4,339,"2019-04-04 14:06:45"
3000907," CA1904RE03",155,"0",6.2,2000815,30,84,4,339,"2019-04-04 16:03:08"
3000908,"O-19-01606-TEP-002",315,"0",22.05,2000816,30,84,4,339,"2019-04-08 12:56:49"
3000909,"Translation job 23256964-27725328",229,"0",27.48,2000806,228,84,5,339,"2019-04-09 10:52:22"
3000910,"video transcription - Arabic into English",323,"0",798,2000817,30,84,2,339,"2019-04-09 11:03:34"
3000911,"no: 1139 English > Farsi",322,"0",16.1,2000818,84,90,2,339,"2019-04-09 11:10:08"
3000912,"very small russian drawing - 10 words",10,"1",10,2000819,84,209,4,339,"2019-04-09 12:14:44"
3000913,"Heathrow Expansion Project: Land Interest Questionnaire Translation- Round 2- DTP",6,"0",0,2000810,84,30,1,335,"2019-04-09 12:20:29"
3000914,"new translation task - English > German- 4428 word- DTP",9,"0",0,2000805,84,99,1,335,"2019-04-09 12:23:33"
3000915,"Heathrow Expansion Project /  WSP Land Interest- DTP",6,"0",0,2000792,84,30,1,335,"2019-04-09 15:34:16"
3000916,"CA1904RE05",49,"0",1.96,2000820,84,30,4,339,"2019-04-09 17:47:14"
3000917,"Test: English into Somali-136 word",136,"0",0,2000821,84,228,2,339,"2019-04-10 15:51:52"
3000918,"O-19-01606-TEP-001",711,"0",71.1,2000822,30,93,4,339,"2019-04-11 13:25:47"
3000919,"T-0419-0109-006",31,"0",5,2000823,84,92,2,339,"2019-04-11 14:01:49"
3000920,"translation job- English > Swahili -2318 word",2318,"0",231.8,2000824,84,233,2,339,"2019-04-11 16:59:09"
3000921,"Part 1",101035,"0",10103.51,2000825,30,84,4,339,"2019-04-15 11:03:18"
3000922,"Part 2",101035,"0",10103.51,2000825,30,84,4,339,"2019-04-15 11:03:57"
3000923,"Part 3",67356.7,"0",6735.67,2000825,30,84,4,339,"2019-04-15 11:04:20"
3000924,"Part 4",67356.7,"0",6735.67,2000825,30,84,4,339,"2019-04-15 11:04:30"
3000925,"YP1904RE06",1954,"0",78.16,2000826,84,30,4,339,"2019-04-15 12:08:23"
3000926,"Q-2019040299/#6 - Checking",9,"0",12.5,2000827,84,252,2,339,"2019-04-15 16:20:13"
3000927," PE231483 | Translate and Edit, English -> Thai (Thailand) CRM:04207751",5812,"0",813.68,2000828,84,243,4,339,"2019-04-15 17:36:12"
3000928," A-0018203",3,"1",20,2000829,99,112,2,339,"2019-04-16 15:33:10"
3000929,"O-77567-RNA-002",1,"0",30,2000830,84,30,9,333,"2019-04-18 10:27:47"
3000930,"LP1904RE07",2117,"0",84.68,2000831,84,30,4,339,"2019-04-18 16:56:10"
3000931,"Abdelrahman Abdelaal - CV Review Request ",1932,"0",43.47,2000832,84,276,7,339,"2019-04-22 14:45:31"
3000932," YP1904RE08",147,"0",5.88,2000833,84,30,4,339,"2019-04-23 12:31:45"
3000933,"LP1904RE07-DTP",8,"0",0,2000831,84,30,1,335,"2019-04-23 12:34:48"
3000934,"Strategic - Translation Request - Arabic > English - 389",389,"0",280.08,2000834,30,84,4,339,"2019-04-23 14:08:23"
3000935,"Translation job 23566615-28124611",91,"0",10.92,2000835,228,84,5,339,"2019-04-23 16:52:31"
3000936," CA1904RE09",43,"0",1.72,2000836,30,84,4,339,"2019-04-24 13:37:07"
3000937,"49523",1.25,"0",43.75,2000837,84,161,6,333,"2019-04-25 18:45:22"
3000938,"New SGSCO Job: P/2019/3606/10/1 - Post Artwork Check [EN-GB > IS]",1,"0",12,2000838,115,115,7,341,"2019-05-02 12:44:05"
3000939,"53061/DE-DE/1/2 for Lucas-Milhaupt",36,"0",4.83,2000839,84,99,2,339,"2019-05-02 14:00:22"
3000940," JK1905RE01",86,"0",3.44,2000840,84,30,4,339,"2019-05-02 17:49:48"
3000941,"Translation job 23708241-28295821",300,"0",24,2000841,26,84,5,339,"2019-05-03 16:45:20"
3000942,"Translation from Arabic to English - 592 Word",592,"0",426.24,2000842,30,84,4,339,"2019-05-06 13:51:21"
3000943,"Icelandinc proofreading request-4308 word",4308,"0",162.785,2000843,84,115,7,339,"2019-05-07 14:19:55"
3000944," T-0419-0268-011",31,"0",5,2000844,84,92,2,339,"2019-05-07 14:33:18"
3000945,"1496-NCITR - Farsi > English",0.85,"0",17,2000845,90,84,4,333,"2019-05-07 15:06:54"
3000946," JK1905RE02",1593,"0",63.72,2000846,84,30,4,339,"2019-05-09 11:21:02"
3000947,"CH120.5884- Turkish into English",156,"0",25,2000847,251,84,4,339,"2019-05-09 12:07:35"
3000948,"Metas Translation",4359,"0",261.54,2000848,84,30,4,339,"2019-05-09 13:27:50"
3000950,"JK1905RE03",191,"0",7.64,2000851,84,30,4,339,"2019-05-13 14:10:31"
3000951,"SPONSORSHIP from English to Arabic",2994,"0",2155.68,2000850,84,30,4,339,"2019-05-13 14:43:52"
3000952,"May 2019 blurbs (proofed).docx - Job #214183",809,"0",105,2000853,84,142,2,339,"2019-05-14 11:57:30"
3000953,"Dr. AbelRahaman-Medical-2451 Word",2451,"0",55.1475,2000854,84,276,7,339,"2019-05-15 13:50:15"
3000954,"P/2019/3918 Small Icelandic translation/proofreading",94,"0",11.28,2000855,84,115,4,339,"2019-05-15 14:12:32"
3000955,"Marriage certificate for translation-155 word",155,"0",15.5,2000852,161,84,4,339,"2019-05-15 14:35:37"
3000956,"Translations to French-1995 Word",1995,"0",139.53,2000856,84,93,4,339,"2019-05-16 15:22:44"
3000957,"Translation (EN-GB > IS) - SGSCO P/2019/3971/11/2",42,"0",5.04,2000857,84,115,4,339,"2019-05-17 13:59:39"
3000958,"CH600.1969// German >Arabic - 295 Word",295,"0",24,2000858,99,30,2,339,"2019-05-17 14:01:52"
