1000961,"HighTech Passport","","info@htpassport.com","","http://www.htpassport.com","","","","",1171,1001,1017,"Good","Lead","2017-09-12 17:12:17","2022-09-21 22:03:00"
1000962,"Dia El-Said","","diaelsaid@hotmail.com","","","","","","",1081,1003,1011,"Good","Customer","2017-10-31 15:38:49","2022-09-21 22:03:00"
1000964,"RWS Life Science, Inc.","","","","","555 Montgomery St., Suite 720, ","94111","CA  ","",1217,1000,1012,"Good","Customer","2017-12-29 23:27:29","2022-09-21 22:03:00"
1000965,"JUPITER COMMZ","","saloui@jupitercommz.com","","","11 Yemen St., off Lebanon St.","","Giza","",1081,1003,1011,"Good","Customer","2018-01-10 14:59:18","2022-09-21 22:03:00"
1000966,"Mohamed Abouelnassr","","","","","","","","",1081,1003,1017,"Good","Customer","2018-01-17 16:58:59","2022-09-21 22:03:00"
1000967,"Abeer Fathy","","","","","","","","",1081,1003,1004,"Good","Customer","2018-02-04 16:29:08","2022-09-21 22:03:00"
1000968,"EL-TRANSLATIONS","","","","","","","","",1095,1001,1017,"Good","Customer","2018-02-23 16:03:13","2022-09-21 22:03:00"
1000969,"Arab Network Media (iBdaa3)","","info@iBdaa3.net","","http://www.iBdaa3.net","El Forsan Bldgs., 2 Omar Ibn El Khattab St.","","Cairo","",1081,1003,1011,"Good","Customer","2018-03-12 12:50:43","2022-09-21 22:03:00"
1000971,"ASPENA, s.r.o.","","brno@aspena.com","","www.aspena.com","Gorkeho 15","","Tax ID number: CZ60751185.","",1075,1001,1017,"Good","Customer","2018-04-13 16:57:45","2022-09-21 22:03:00"
1000972,"Simultrans UK","","","","https://www.simultrans.com","","","","",1001,1001,1017,"Not Interested","Lead","2018-04-20 15:00:23","2022-09-21 22:03:00"
1000973,"Test","","","","","","","","",1001,1001,1017,"Excellent","Lead","2018-04-26 17:42:00","2022-09-21 22:03:00"
1000974,"Word Perfect Translations","","sales@wordperfect.ie","+353 (0)1 874 8032","https://www.wordperfect.ie/","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-07 13:49:16","2022-09-21 22:03:00"
1000975,"Tridiom ","","info@tridiom.com","","http://www.tridiom.com/","","","","",1193,1001,1017,"Not Interested","Lead","2018-05-07 14:25:51","2022-09-21 22:03:00"
1000976,"Docsbase","","info@certifiedtranslations.ie","","http://docsbase.com/","","","Dublin","",1109,1001,1017,"Poor","Lead","2018-05-07 15:01:13","2022-09-21 22:03:00"
1000977,"Star Translation Services ","","resources@star-ts.com","","https://www.star-ts.com/","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-07 15:23:33","2022-09-21 22:03:00"
1000978,"Woodfield Language Services ","","&nbsp;hello@woodfieldlanguageservices.co.uk","","www.woodfieldlanguageservices.co.uk","","","London","",1001,1001,1017,"Good","Lead","2018-05-08 10:33:37","2022-09-21 22:03:00"
1000979,"TranslateMyCert ( corporate with The Loc People)","","info@translatemycert.ie","","www.translatemycert.ie","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-08 10:49:58","2022-09-21 22:03:00"
1000980,"StrakerTranslations","","sales@straker.ie","","www.strakertranslations.co.uk","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-08 10:58:56","2022-09-21 22:03:00"
1000981,"Word Works ","","","","http://www.wordworks.es/","","","madrid","",1193,1001,1017,"Good","Lead","2018-05-08 13:05:39","2022-09-21 22:03:00"
1000982,"Dialog one ","","","","www.dialog-one.com","","","Paul MN","",1000,1000,1017,"Good","Lead","2018-05-08 15:27:29","2022-09-21 22:03:00"
1000983,"Zesauro Traducciones","","zesauro@zesauro.com","","http://www.zesauro.com/","","","","",1193,1001,1017,"Good","Lead","2018-05-08 16:05:09","2022-09-21 22:03:00"
1000984,"American Language Technologies","","","","https://americanlt.com/contact-us","","","Texas","",1000,1000,1017,"Good","Lead","2018-05-08 17:25:30","2022-09-21 22:03:00"
1000988,"Nova Languages, Inc.","","Victoria@novalanguages.com","","www.novalanguages.com","","","New York","",1000,1000,1017,"Good","Customer","2018-05-09 00:21:14","2022-09-21 22:03:00"
1000989,"ALT Services,Inc","","jacob@americanit.com","","www.americanlt.com","","","Texas","",1000,1000,1017,"Good","Lead","2018-05-09 00:48:27","2022-09-21 22:03:00"
1000990,"LinguaVox","","presupuesto@linguavox.es","","https://www.linguavox.es/es/","","","madrid","",1193,1001,1017,"Excellent","Lead","2018-05-09 10:28:31","2022-09-21 22:03:00"
1000991,"SeproTec Multilingual Solutions","","comercial@seprotec.com","","http://seprotec.com/","C/ Valle de Alcudia","28230","Ático, Las Rozas,","",1193,1001,1017,"Excellent","Customer","2018-05-09 11:13:45","2022-09-21 22:03:00"
1000992,"Beatrice","","translations@beatrice.ie","+353 (0)1 454 1241","www.beatrice.ie","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 11:19:08","2022-09-21 22:03:00"
1000993,"Ireland T&amp;T","","info@irelandtt.com","","www.irelandtt.com","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 11:33:29","2022-09-21 22:03:00"
1000994,"The Translation Company","","info@thetranslationcompany.ie","","www.thetranslationcompany.ie","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 12:27:35","2022-09-21 22:03:00"
1000995,"Translit","","hr@translit.ie","","www.translit.ie","","","Dublin","",1109,1001,1017,"Good","Prospect","2018-05-09 12:37:21","2022-09-21 22:03:00"
1000996,"Shamrock Translations","","info@shamrocktranslations.com","","www.shamrocktranslations.com","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 12:57:44","2022-09-21 22:03:00"
1000997,"Najual Brothers","","","","http://www.najual.com/","","","madrid","",1193,1001,1017,"Good","Lead","2018-05-09 13:08:34","2022-09-21 22:03:00"
1000998,"Translation.ie","","mail@translation.ie","mail@translation.ie","www.translation.ie","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 13:11:35","2022-09-21 22:03:00"
1000999,"Tradunet","","tradunet@tradunet.com","","http://tradunet.es/","","","Bilbao","",1193,1001,1017,"Not Interested","Lead","2018-05-09 13:35:52","2022-09-21 22:03:00"
1001000,"Eurotranslations","","&nbsp;info@eurotranslations.ie","","www.eurotranslations.ie/","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-09 13:51:53","2022-09-21 22:03:00"
1001001,"Translating sense","","info@translatingsense.com","+34 91 683 61 92","http://translatingsense.com/","","","madrid","",1193,1001,1017,"Excellent","Lead","2018-05-09 14:16:43","2022-09-21 22:03:00"
1001002,"Marmara","","mm@maramara.net","","http://maramara.net/?lang=en","","","San Sebastian","",1193,1001,1017,"Good","Lead","2018-05-09 14:39:37","2022-09-21 22:03:00"
1001003,"Jensen Localization. ","","info@jensen-localization.com","","http://www.jensen-localization.com/","","","malaga","",1193,1001,1017,"Good","Lead","2018-05-09 14:58:16","2022-09-21 22:03:00"
1001005,"CIL Translation USA","","","","contact@cil-translation.com","","","","",1000,1000,1017,"Good","Lead","2018-05-09 15:44:42","2022-09-21 22:03:00"
1001007,"Transtek Associates, Inc","","tamara@transtekusa.com","","www.transtekusa.com","","","","",1000,1000,1017,"Good","Lead","2018-05-09 16:56:28","2022-09-21 22:03:00"
1001008,"Unite Translation","","","","www.unitetranslation.ie","","","","",1109,1001,1017,"Good","Lead","2018-05-09 17:01:02","2022-09-21 22:03:00"
1001009,"Commercial Translation Services","","production@ctc4.com","","http://www.ctc4.com/eng/contact-dublin.html","","","","",1109,1001,1017,"Good","Lead","2018-05-09 17:25:36","2022-09-21 22:03:00"
1001010,"Access Translations","","info@access-translations.com","","http://www.access-translations.com/","","","Cork","",1109,1001,1017,"Good","Prospect","2018-05-09 17:27:58","2022-09-21 22:03:00"
1001011,"Logrus IT ","","","","www.logrusit.com","","","Addis Drive","",1000,1000,1017,"Good","Lead","2018-05-09 17:32:52","2022-09-21 22:03:00"
1001012,"CETRA Language Solutions","","","","www.cetra.com","","","Cork","",1109,1001,1017,"Good","Lead","2018-05-09 17:58:48","2022-09-21 22:03:00"
1001013,"CMS Multi-Services, INC","","","","www.cmsmultiservices.com","","","Orlando","",1000,1000,1017,"Good","Lead","2018-05-09 18:36:55","2022-09-21 22:03:00"
1001016,"Verba++ ","","","","www.verbaplusplus.com","","","","",1000,1000,1017,"Not Interested","Lead","2018-05-09 19:57:50","2022-09-21 22:03:00"
1001018,"Heron Language Services, USA","","heronlanguages@gmail.com","","www.heronlanguageservices.com","","","","",1000,1000,1017,"Good","Lead","2018-05-09 22:27:24","2022-09-21 22:03:00"
1001020,"Click For Translation","","anthonybenedict@vananservices.com","","www.clickfortranslation.com","","","&nbsp;146 West, 29th Street,  &nbsp; &nbsp; New York, NY 10001","",1000,1000,1017,"Excellent","Lead","2018-05-09 23:53:14","2022-09-21 22:03:00"
1001021,"Quid Ltd Translation and Interpreting Services","","quid@eircom.net","","www.quid.ie","","","Dublin","",1109,1001,1017,"Good","Prospect","2018-05-10 10:55:52","2022-09-21 22:03:00"
1001022,"Ubiqus Ireland","","clapthorne@ubiqus.com","","www.ubiqus.ie","","","Waterford","",1109,1001,1017,"Good","Lead","2018-05-10 11:56:25","2022-09-21 22:03:00"
1001023,"ACCADEMIA DELLE LINGUE","","business@accademiadellelingue.it","0434.240386","http://www.artraduzioni.it/","","33170","Pordenone","",1111,1001,1017,"Good","Lead","2018-05-10 13:00:06","2022-09-21 22:03:00"
1001024,"Linguaserve ","","bill.willette@services-linguaserve.com","+34 915 428 928","http://www.linguaserve.com/","","","","",1193,1001,1017,"Good","Lead","2018-05-10 15:33:34","2022-09-21 22:03:00"
1001027,"Context","","translation@context.ie","","www.context.ie","","","Galway","",1109,1001,1017,"Good","Lead","2018-05-10 16:37:47","2022-09-21 22:03:00"
1001028,"Interpreters and Translators Inc","","","","www.ititranslates.com","","","232 Williams Street East Glastonbury, CT 06033","",1000,1000,1017,"Good","Lead","2018-05-10 16:48:56","2022-09-21 22:03:00"
1001029,"eWord Solutions ","","getstarted@eWordSolutions.com","","","","","700 N. Brand Blvd., Suite 1180 Glendale, CA 91203","",1000,1000,1017,"Good","Lead","2018-05-10 17:04:17","2022-09-21 22:03:00"
1001031,"MainstreamTranslations ","","","","www.mainstreamtranslations.com","","","","",1109,1001,1017,"Good","Lead","2018-05-10 17:05:31","2022-09-21 22:03:00"
1001032,"Nova Language Solutions ","","sinead@novalanguagesolutions.com","","http://www.novalanguagesolutions.com/","","","","",1109,1001,1017,"Good","Lead","2018-05-10 17:15:24","2022-09-21 22:03:00"
1001033,"BUREAUCOM LLC, USA","","milly@bureaucom.com","","www.bureaucom.com","","","","",1000,1000,1017,"Good","Lead","2018-05-10 18:00:56","2022-09-21 22:03:00"
1001034,"Primatus Inc, USA","","contact@primatus.com","","","","","San Diego California ","",1000,1000,1017,"Excellent","Lead","2018-05-10 18:33:14","2022-09-21 22:03:00"
1001035,"Languages Services Associates","","translation@lsaweb.com","","www.lsaweb.com","","","","",1000,1000,1017,"Good","Lead","2018-05-10 19:34:17","2022-09-21 22:03:00"
1001036,"Lingua Company.","","translator@linguacompany.com","","www.linguacompany.com","","","Florida","",1000,1000,1017,"Poor","Lead","2018-05-10 21:58:21","2022-09-21 22:03:00"
1001038,"Business 2 Translate ","","info@Business2Translate.com","","www.Business2Translate.com","","","USA 1111 S Ocean blvd #216 Boca Raton, FL, 33432, USA","",1000,1000,1017,"Good","Lead","2018-05-10 23:48:09","2022-09-21 22:03:00"
1001039,"UBIQUS France ","","infofrance@ubiqus.com"," 01 44 14 15 15","http://www.ubiqus.fr/","","","","",1089,1001,1017,"Good","Lead","2018-05-11 09:54:05","2022-09-21 22:03:00"
1001040,"Traducta France","","traducta@traducta.fr","","http://www.traducta.fr/","","","","",1089,1001,1017,"Good","Prospect","2018-05-11 10:38:28","2022-09-21 22:03:00"
1001041,"Eurotext Translations","","","","www.eurotexttranslations.com","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-11 13:29:25","2022-09-21 22:03:00"
1001042,"TRADOC Rhône-Alpes","","michele@tradoc.fr","","http://www.tradoc.fr/","","","Lion ","",1089,1001,1017,"Not Interested","Lead","2018-05-11 13:42:55","2022-09-21 22:03:00"
1001043,"TRADIS","","tradis@tradis.fr","","http://www.tradis.fr/","","","","",1089,1001,1017,"Excellent","Lead","2018-05-11 13:59:23","2022-09-21 22:03:00"
1001045,"Texttrans Translation Agency","","robert@texttrans.com","","http://texttrans.com/contact/","","","Dublin","",1109,1001,1017,"Good","Lead","2018-05-11 15:35:16","2022-09-21 22:03:00"
1001046,"Interling Interpreting & Translations","","mail@interling.ie","","www.interling.ie","","","Dublin","",1109,1001,1017,"Good","Prospect","2018-05-11 15:42:29","2022-09-21 22:03:00"
1001047,"Korean Interpreters","","info@koreaninterpreters.net","","koreaninterpreters.net","","","Los Angeles","",1000,1000,1017,"Good","Lead","2018-05-11 16:02:20","2022-09-21 22:03:00"
1001048,"kalliope (M)","","info@kalliope.fr","+33 9 72 12 19 90","www.kalliope.fr","","","","",1089,1001,1017,"Good","Lead","2018-05-11 16:43:22","2022-09-21 22:03:00"
1001049,"Visatec","","supplychain@vistatec.com","","https://www.vistatec.com/en/company/partners/company-applications","","","","",1109,1001,1017,"Good","Lead","2018-05-11 16:52:05","2022-09-21 22:03:00"
1001050,"Language Unlimited Svc Ltd","","","","https://www.languagesunlimited.ie/contact.asp","","","","",1109,1001,1017,"Good","Lead","2018-05-11 16:55:48","2022-09-21 22:03:00"
1001051,"DCU Language Services ","","translations@dcu.ie","","dculs.dcu.ie","","","","",1109,1001,1017,"Good","Lead","2018-05-11 16:58:40","2022-09-21 22:03:00"
1001054,"syntex global","","info@syntexglobal.com","","syntexglobal.com","","","San Francisco ","",1000,1000,1017,"Good","Lead","2018-05-11 18:20:18","2022-09-21 22:03:00"
1001055,"JECY TRADUCTION","","jecy@jecy-traduction.com","","http://www.jecy-traduction.com/","","","Nice ","",1089,1001,1017,"Poor","Lead","2018-05-14 10:14:12","2022-09-21 22:03:00"
1001056,"HL TRAD","","paris@hltrad.com","+33 (0)1 72 70 31 86","http://www.hltrad.com/","","","Paris","",1089,1001,1017,"Not Interested","Lead","2018-05-14 10:38:43","2022-09-21 22:03:00"
1001057,"ENCOTEXT SARL","","ilaria.marchetti@encotext.com","","http://www.encotext.com/","17 bis rue de Normandie","92600 ","Asnières ","",1089,1001,1017,"Good","Customer","2018-05-14 10:48:28","2022-09-21 22:03:00"
1001058,"CG TRADUCTION & INTERPRETATION","","info@cgtraduction.fr","","http://www.cgtraduction.fr/","","","Versailles","",1089,1001,1017,"Good","Prospect","2018-05-14 10:56:03","2022-09-21 22:03:00"
1001059,"CAUPENNE&amp;CO","","","","http://www.caupenne-co.com/","","","Lyon ","",1089,1001,1017,"Good","Lead","2018-05-14 11:20:22","2022-09-21 22:03:00"
1001060,"LocalEyes (M)","","all_procurement@localeyes.com","","www.localeyes.com","","","Cork","",1109,1001,1017,"Good","Lead","2018-05-14 13:19:28","2022-09-21 22:03:00"
1001061,"IN Puzzle ","","info@inpuzzle.com","","https://www.inpuzzle.com/","","","","",1001,1001,1017,"Good","Lead","2018-05-14 13:38:55","2022-09-21 22:03:00"
1001062,"Ales Group","","info@ales.ie","","http://www.ales-group.com/en/contact-details-ales-group.html","","","Dublin","",1109,1001,1017,"Poor","Lead","2018-05-14 15:33:13","2022-09-21 22:03:00"
1001063,"Brandt Technologies","","karthur@brandttechnologies.com","","https://www.brandttechnologies.com","","","","",1109,1001,1017,"Good","Lead","2018-05-14 16:57:28","2022-09-21 22:03:00"
1001064,"ATLANTIQUE TRADUCTION","","info@atlantique-traduction.fr","","http://www.atlantique-traduction.fr/?lang=en","","","","",1089,1001,1017,"Good","Lead","2018-05-15 09:49:29","2022-09-21 22:03:00"
1001065,"ALTER EGO TRADUCTION &amp; INTERPRETATION","","aet@alteregotraduction.fr","","http://www.alteregotraduction.fr/","","","Lyon","",1089,1001,1017,"Good","Lead","2018-05-15 09:52:05","2022-09-21 22:03:00"
1001068,"A4 TRADUCTION (France ","","stephanie@a4traduction.com","","http://www.a4traduction.com/","","","","",1089,1001,1017,"Good","Lead","2018-05-15 09:59:09","2022-09-21 22:03:00"
1001069,"A4 TRADUCTION (London) ","","a4traduction@a4traduction.com","","https://www.a4traduction.co.uk/","","","London","",1001,1001,1017,"Good","Lead","2018-05-15 10:06:32","2022-09-21 22:03:00"
1001070,"3IC","","traduction@3ic.fr","","http://www.3ictraduction.com/","","","","",1089,1001,1017,"Good","Lead","2018-05-15 10:12:33","2022-09-21 22:03:00"
1001073,"TRANSLATORS USA, LLC","","sales@translators-usa.com","","www.translators-usa.com","","","1902 E. Common Street New Braunfels TX 78130","",1000,1000,1017,"Good","Lead","2018-05-15 13:04:03","2022-09-21 22:03:00"
1001075,"Accurate Translator, llc","","info@accuratetranslator.com","","http://www.accuratetranslator.com","","","13835 N. Tatum Blvd. Suite 9-101, Phoenix, AZ 85032.","",1000,1000,1017,"Not Interested","Lead","2018-05-15 13:46:28","2022-09-21 22:03:00"
1001076,"Eurotek ( ION Solutions)","","info@ionsolutions.ie","","http://www.eurotek.ie/","","","","",1109,1001,1017,"Good","Lead","2018-05-15 13:57:16","2022-09-21 22:03:00"
1001077,"Fasttranslator.ie","","","","https://www.fasttranslator.ie/Offices-and-Addresses.htm","","","","",1109,1001,1017,"Good","Lead","2018-05-15 14:06:12","2022-09-21 22:03:00"
1001078,"InWhatLanguage","","info@inwhatlanguage.com","","www.inwhatlanguage.com","","","3007 S. West Temple, Suite L, Salt Lake City, UT 84115, ","",1000,1000,1017,"Good","Prospect","2018-05-15 14:20:54","2022-09-21 22:03:00"
1001079,"Gn&oacute; Mhaigh Eo","","","","","","","","",1109,1001,1017,"Poor","Lead","2018-05-15 14:28:05","2022-09-21 22:03:00"
1001080,"Voiance Language Services","","getstarted@voiance.com","","www.start.voiance.com","","","5780 N. Swan Rd Tucson, AZ 85718 520-745-9447","",1000,1000,1017,"Good","Lead","2018-05-15 14:36:00","2022-09-21 22:03:00"
1001081,"Certified Translation services - Phoenix","","translate@phoenix-certified-translator.com","","http://www.phoenix-certified-translator.com/","","","530 E McDowell Rd Suite 107 85004 Phoenix  Arizona","",1000,1000,1017,"Good","Lead","2018-05-15 14:54:50","2022-09-21 22:03:00"
1001082,"AKIRA Translations","","info@akiratranslations.be","+32 2 217 37 77","http://akiratranslations.be/","","","Brussels","",1022,1001,1017,"Good","Lead","2018-05-15 15:12:58","2022-09-21 22:03:00"
1001083,"KantanMT","","tonyod@kantanmt.com","","https://www.kantanmt.com/","","","","",1109,1001,1017,"Good","Lead","2018-05-15 15:35:17","2022-09-21 22:03:00"
1001084,"Keywords Studios (M)","","reception@keywordsintl.com","","https://www.keywordsstudios.com/contact/","","","","",1109,1001,1017,"Good","Lead","2018-05-15 16:07:55","2022-09-21 22:03:00"
1001085,"LearnUpon","","hello@learnupon.com","","https://www.learnupon.com/learning-management-system-for-enterprises/?gclid=CjwKCAjwiurXBRAnEiwAk2GFZu_GsN6HvmQOYBhUIcL80hZVrLV7Xs0GFkDOVXXDNMvsFrSngA7pqRoCUCMQAvD_BwE","","","","",1109,1001,1017,"Good","Lead","2018-05-15 16:12:37","2022-09-21 22:03:00"
1001086,"Atrado","","office@atrado.be","","http://www.atrado.be/","","","","",1046,1001,1017,"Good","Lead","2018-05-15 16:16:01","2022-09-21 22:03:00"
1001087,"Lionbridge international ","","cwyn.nabir@lionbridge.com","","","","","","",1109,1001,1017,"Good","Lead","2018-05-15 16:54:00","2022-09-21 22:03:00"
1001088,"Modern Polyglots","","","","http://modernpolyglots.ie/","","","","",1109,1001,1017,"Good","Lead","2018-05-15 17:34:16","2022-09-21 22:03:00"
1001089,"A Foreign Language Service","","info@400languages.com","","","","","40 W Baseline Rd. Suite #204 Mesa, AZ. 85210","",1000,1000,1017,"Good","Lead","2018-05-15 18:03:39","2022-09-21 22:03:00"
1001090,"Bonjax","","Sales@Bonjax.com","","www.bonjax.com","","","9737 Nw 41st street, Doral, Florida, 33178","",1000,1000,1017,"Good","Lead","2018-05-15 18:55:27","2022-09-21 22:03:00"
1001091,"A to Z World Languages","","admin@atozworldlanguages.com","","http://www.atozworldlanguages.com","","","406 S. 2nd Ave., Suite 201 Sioux Falls, SD  57104 USA","",1000,1000,1017,"Good","Lead","2018-05-15 19:12:29","2022-09-21 22:03:00"
1001095,"SDL Ireland","","","","https://www.sdl.com/officelocation/sdl-ireland-bray/60833/","","","","",1109,1001,1017,"Not Interested","Lead","2018-05-16 14:16:43","2022-09-21 22:03:00"
1001096,"Sportstranslations","","brian.lee@sportstranslations.com","","http://www.sportstranslations.com/","","","","",1109,1001,1017,"Poor","Lead","2018-05-16 14:25:15","2022-09-21 22:03:00"
1001097,"Cogen  (M)","","info@cogen.com","","http://www.cogen.com/","","","Bruxelles","",1022,1001,1017,"Good","Lead","2018-05-16 14:32:12","2022-09-21 22:03:00"
1001098,"TMG Translation Services Limited","","info@tmgtranslation.com","","http://www.tmgtranslation.com/contact-us/","","","","",1109,1001,1017,"Good","Lead","2018-05-16 15:11:30","2022-09-21 22:03:00"
1001099,"TranslationWorld","","vera@translationworld.ie","","https://www.translationworld.ie/#contact","","","","",1109,1001,1017,"Poor","Lead","2018-05-16 15:32:51","2022-09-21 22:03:00"
1001100,"IDEST","","vm@idestnet.com","+32 2 543 1865","www.idestnet.com","","","Brussels","",1022,1001,1017,"Poor","Lead","2018-05-16 15:43:32","2022-09-21 22:03:00"
1001101,"LEXITECH","","info@lexitech.eu","","www.lexitech.com","","","Oudergem","",1022,1001,1017,"Good","Lead","2018-05-16 16:05:49","2022-09-21 22:03:00"
1001106,"Austin Certified Translation, LLC","","info@austincertified.com","","http://www.austincertified.com","","","Texas","",1000,1000,1017,"Good","Lead","2018-05-16 18:24:56","2022-09-21 22:03:00"
1001107,"Teneo Linguistics Company, LLC","","info@tlctranslation.com","","www.tlctranslation.com","","","Texas","",1000,1000,1017,"Good","Lead","2018-05-16 18:46:26","2022-09-21 22:03:00"
1001108,"TransLangCo","","info@translangco.com","","http://www.translangco.com/","","","9225 Katy Freeway, Suite 114 Houston, Texas 77024  Tel.:   713-464-8474","",1000,1000,1017,"Good","Lead","2018-05-16 19:12:49","2022-09-21 22:03:00"
1001109,"Bruton Translations","","","","www.brutontranslations.com","","","7707 Evaline Ln, Austin, TX 78745, USA","",1000,1000,1017,"Good","Lead","2018-05-16 19:27:02","2022-09-21 22:03:00"
1001110,"DALLAS TRANSLATION SERVICE","","Rosa@interlinguausa.com","","http://www.interlinguausa.com/dallas-translation-contact","","","16801 Addison Rd. Suite 110 Addison, Dallas, TX 75001 (N. Dallas)","",1000,1000,1017,"Good","Lead","2018-05-16 19:45:21","2022-09-21 22:03:00"
1001114,"Sharper Translation Services, Inc.","","Projects@SharperTranslation.com","","Projects@SharperTranslation.com","","","Sharper Translation Services, Inc. P.O. Box 421246 Houston, Texas 77242-1246","",1000,1000,1017,"Poor","Lead","2018-05-16 23:15:53","2022-09-21 22:03:00"
1001115,"Davila &amp; Associates Inc","","info@translateservices.com","","http://www.translateservices.com","","","221 N Kansas Street ,Suite 700 ?El Paso Texas 79901","",1000,1000,1017,"Good","Lead","2018-05-16 23:34:28","2022-09-21 22:03:00"
1001116,"TransNation Translations Inc","","translate@tnations.com","","http://tnations.com/contact/","","","17101 Preston Road, Suite 180 Dallas, TX 75248","",1000,1000,1017,"Good","Lead","2018-05-16 23:48:21","2022-09-21 22:03:00"
1001118,"Prime Translation &amp; Interpretation Services","","Shaw@ChineseTranslationTeam.com","","http://www.chinesetranslationteam.com","","","","",1000,1000,1017,"Good","Lead","2018-05-17 00:23:38","2022-09-21 22:03:00"
1001119,"Adapt Centre (M)","","info@adaptcentre.ie","","https://www.adaptcentre.ie/","","","","",1109,1001,1017,"Good","Lead","2018-05-17 11:48:55","2022-09-21 22:03:00"
1001120,"Brahaam Solutions","","","","http://www.braahmam.net/#","","","","",1109,1001,1017,"Good","Lead","2018-05-17 14:24:45","2022-09-21 22:03:00"
1001121,"Burren Translations","","","","http://www.burrentranslations.com/contact.html","","","","",1109,1001,1017,"Good","Lead","2018-05-17 14:34:48","2022-09-21 22:03:00"
1001123,"Language Scientific Inc","","btakrouri@languagescientific.com","","languagescientific.com","","","","",1000,1000,1017,"Good","Lead","2018-05-17 15:55:17","2022-09-21 22:03:00"
1001124,"KIRA","","","","http://kira.com/","","","","",1000,1000,1013,"Not Interested","Lead","2018-05-17 16:14:16","2022-09-21 22:03:00"
1001125,"Maverick Communications","","Cheryl@Maverickinc.com","","http://www.maverickinc.com/","","","Beaumont, TX","",1000,1000,1015,"Not Interested","Lead","2018-05-17 16:22:25","2022-09-21 22:03:00"
1001126,"GlobalSpeak Translations","","Flor@globalspeaknetwork.com","","www.globalspeaknetwork.com","","","PO Box 271225 Houston, TX 77277","",1000,1000,1017,"Excellent","Prospect","2018-05-17 17:05:26","2022-09-21 22:03:00"
1001127,"PJF LANGUAGE SERVICES","","paulo@pjfpersonalservices.com","","http://pjfpersonalservices.com/","","","Houston  Texas  77070","",1000,1000,1017,"Good","Lead","2018-05-17 17:27:01","2022-09-21 22:03:00"
1001128,"CG TRANSLATION SERVICES","","caromgar@cgtranslationservices.com","","http://cgtranslationservices.com/contact","","","Spring	Texas","",1000,1000,1017,"Good","Lead","2018-05-17 17:42:41","2022-09-21 22:03:00"
1001129,"Geller Translations","","veronica@gellertranslations.com","","www.gellertranslations.com","","","14027 Memorial Dr. #315 Houston  Texas  77079-6343","",1000,1000,1017,"Good","Lead","2018-05-17 17:57:17","2022-09-21 22:03:00"
1001130,"MasterWord Services, Inc.","","masterword@masterword.com","","masterword.com","","","Houston	Texas","",1000,1000,1017,"Good","Lead","2018-05-17 18:15:15","2022-09-21 22:03:00"
1001132,"Absolute Translating","","nadiazaki.nz@gmail.com","","https://www.absolutetranslating.com/","","","88 Alexandria Drive, Manalapan, NJ 07726","",1000,1000,1017,"Not Interested","Lead","2018-05-17 23:41:32","2022-09-21 22:03:00"
1001133," AIIC","","s.gomez-mola@aiic.net","","aiic.net","","","5329 Val Verde St. Houston  Texas  77056","",1000,1000,1017,"Not Interested","Lead","2018-05-17 23:50:22","2022-09-21 22:03:00"
1001134,"Nightingale Interpreting Services Inc.","","service@nightingaleinterpreting.com","","http://nightingaleinterpreting.com/resources/","","","6220 Westpark #245I Houston, Texas 77057","",1000,1000,1017,"Good","Lead","2018-05-18 00:17:29","2022-09-21 22:03:00"
1001135,"Metlang","","jmacias@metlang.com","","http://www.metlang.com/","","","7281 E Earll Dr, Scottsdale, AZ 85251, USA","",1000,1000,1017,"Good","Lead","2018-05-18 00:56:22","2022-09-21 22:03:00"
1001136,"Europus ","","eolas@europus.ie","","","","","","",1109,1001,1017,"Good","Lead","2018-05-18 15:09:30","2022-09-21 22:03:00"
1001137,"ECP Worldwide, LLC ","","cecilia@ecpindustries.com","","http://ecpindustries.com/","","","P.O. Box 558 Sugar Land, Texas 77487","",1000,1000,1017,"Good","Lead","2018-05-18 15:12:27","2022-09-21 22:03:00"
1001138,"Precision language","","Info@PrecisionLanguage.net","","http://www.precisionlanguage.net/","","","","",1000,1000,1017,"Good","Lead","2018-05-18 15:25:43","2022-09-21 22:03:00"
1001140,"Foreign Language Specialists, Inc","","info@flsincorp.net","","http://www.flsincorp.net/","","","Issaquah, WA 98027","",1000,1000,1017,"Good","Lead","2018-05-18 16:05:49","2022-09-21 22:03:00"
1001144,"Pinpoint Language Translation Services","","rarenas@pinpointlanguage.com","","http://pinpointlanguage.com/contact/#contact","","","645 Elmwood Avenue  Providence, RI 02907 Lower Level, 470 Pine St  Manchester, NH 03104","",1000,1000,1017,"Excellent","Prospect","2018-05-18 17:45:53","2022-09-21 22:03:00"
